% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.724536382e+06 +6.724536382e+06 +6.724326502e+06 +6.724326502e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +2.624837004e+06 +2.624837004e+06 +2.624627124e+06 +2.624627124e+06 +7.3336e-01 -2.7920e+00 -2.3753e+00 +2.2973e-01 -9.9516e-01 +1.0526e+00 -4.1160e-01 -9.7182e-02 +7.3072e-01 +1.3346e+00
5 +8.642266725e+05 +8.642266725e+05 +8.640167925e+05 +8.640167925e+05 -2.8027e+00 -2.1639e+00 +1.3714e-01 +6.0039e-01 +1.7423e+00 +1.8434e+00 -4.7483e-02 +2.7363e+00 -8.2363e-01 +1.8993e+00
13 +5.413452859e+05 +5.413452859e+05 +5.411354059e+05 +5.411354059e+05 -3.4374e+00 -1.8523e+00 +6.3289e-01 +1.0097e+00 +1.5549e+00 +2.0655e+00 +1.8295e-01 +3.0687e+00 -1.6215e+00 +2.5678e+00
19 +2.955500699e+05 +2.955500699e+05 +2.953401899e+05 +2.953401899e+05 -2.8229e+00 -1.8802e+00 -6.3507e-01 -3.5105e-01 +2.1122e-01 +3.0817e+00 +3.9410e-01 +1.9490e+00 -1.0194e+00 +2.8418e+00
36 +2.049390547e+05 +2.049390547e+05 +2.047291747e+05 +2.047291747e+05 +4.5911e-01 -1.8650e-02 -3.5413e-01 -7.1270e-01 -6.8822e-01 +1.0730e+00 -8.1643e-01 -9.6436e-01 -1.4703e+00 +2.7967e+00
51 +1.773496323e+05 +1.773496323e+05 +1.771397523e+05 +1.771397523e+05 -9.1301e-01 -1.5706e-01 +9.4400e-01 -1.1524e+00 -4.5582e-01 +1.1740e+00 -5.0044e-02 +3.3729e-01 -4.0350e-01 +2.5931e+00
52 +7.334682244e+04 +7.334682244e+04 +7.313694244e+04 +7.313694244e+04 -3.3310e-01 -9.6207e-01 +9.7435e-01 -6.8903e-02 -1.2237e+00 +3.4598e+00 +1.4012e-01 -4.7744e-01 -1.3511e+00 +2.5708e+00
435 +6.479688131e+04 +6.479688131e+04 +6.458700131e+04 +6.458700131e+04 -6.7438e+00 -4.0072e+00 -1.6240e+00 +3.7155e+00 -2.2078e+00 +4.6854e+00 +2.0366e+00 -9.4163e-01 -1.2760e+00 +2.4978e+00
443 +5.015008893e+04 +5.015008893e+04 +4.994020893e+04 +4.994020893e+04 -6.8519e+00 -4.6596e+00 -8.5673e-01 +4.4038e+00 -2.8721e+00 +5.6264e+00 +2.7337e+00 -7.7453e-01 -1.1724e+00 +2.5810e+00
451 +3.376773361e+04 +3.376773361e+04 +3.355785361e+04 +3.355785361e+04 -6.7486e+00 -3.5977e+00 -1.1384e+00 +3.8626e+00 -9.5419e-01 +5.3381e+00 +1.7960e+00 -4.8220e-01 -1.0521e+00 +2.5555e+00
585 +2.853616700e+04 +2.853616700e+04 +2.832628700e+04 +2.832628700e+04 -7.2711e+00 -8.3438e+00 -7.3350e-01 +1.8948e+00 +9.0174e-01 +3.3680e+00 +1.5895e+00 -3.7637e-01 -1.3464e+00 +2.6849e+00
594 +1.744981850e+04 +1.744981850e+04 +1.723993850e+04 +1.723993850e+04 -4.5438e+00 -8.4433e+00 +1.1169e-01 +3.7561e+00 +9.2809e-01 +4.0187e+00 +1.6857e+00 -3.1488e-01 -1.2631e+00 +2.6271e+00
1291 +1.463424719e+04 +1.463424719e+04 +1.442436719e+04 +1.442436719e+04 -1.4874e+01 -4.5377e+00 +6.5084e+00 +9.3669e+00 -2.0016e+00 +2.6081e+00 +2.5065e+00 +8.4221e-02 -1.0882e+00 +2.5915e+00
1512 +1.431996901e+04 +1.431996901e+04 +1.411008901e+04 +1.411008901e+04 -7.4586e+00 +1.4190e-01 +4.6052e+00 -7.6231e-01 +1.8785e+00 +1.6338e+00 +3.0328e+00 -1.8625e-01 -1.1617e+00 +2.5275e+00
1517 +7.579544293e+03 +7.579544293e+03 +7.369664293e+03 +7.369664293e+03 -5.0534e+00 -1.2089e+00 +4.4667e+00 +1.3509e+00 +2.9977e+00 +2.7748e+00 +2.7361e+00 +9.5740e-02 -1.1649e+00 +2.6521e+00
1552 +4.565528121e+03 +4.565528121e+03 +4.355648121e+03 +4.355648121e+03 -1.1736e+01 -2.3650e+00 +5.5279e+00 +4.5364e+00 +3.5598e+00 +3.2159e+00 +2.4128e+00 +1.4051e-02 -1.1912e+00 +2.6067e+00
1758 +4.395332065e+03 +4.395332065e+03 +4.185452065e+03 +4.185452065e+03 -1.5640e+01 -5.6130e+00 +8.3762e+00 +5.0993e+00 +1.0935e+00 +3.0293e+00 +1.8791e+00 -3.7377e-02 -1.1018e+00 +2.5997e+00
1876 +1.654847491e+03 +1.654847491e+03 +1.444967491e+03 +1.444967491e+03 -8.0720e+00 -7.1661e+00 +3.6560e+00 +3.5358e+00 +2.5730e+00 +2.6704e+00 +2.1035e+00 -1.0648e-01 -1.1504e+00 +2.6089e+00
