% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.446256321e+02 +7.446256321e+02 +8.375656321e+02 +8.375656321e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +6.633374081e+02 +6.633374081e+02 +7.562774081e+02 +7.562774081e+02 -2.6817e+00 +1.4369e+00 -2.1433e+00 +2.7143e+00 -4.1282e+00 +2.9774e+00 -7.3300e-01 -5.7187e-01 +3.1587e+00 -6.9878e-01
5 +4.477245462e+02 +4.477245462e+02 +5.406645462e+02 +5.406645462e+02 -1.4286e-01 +2.9781e-01 +1.4891e+00 -7.9089e-01 +2.3317e+00 +1.0789e+00 +2.6290e-01 -1.0299e+00 +1.6788e-01 +4.2331e-02
13 +3.566061795e+02 +3.566061795e+02 +4.495461795e+02 +4.495461795e+02 -5.8967e-03 +1.6436e+00 +2.6798e+00 -9.0902e-02 +1.6188e+00 +1.1921e+00 +1.9187e-01 -1.3131e+00 -1.8892e-01 -1.1936e+00
16 +2.741045669e+02 +2.741045669e+02 +3.670445669e+02 +3.670445669e+02 -2.4055e-01 +7.3138e-01 +3.1422e+00 +2.8418e-01 +2.7355e+00 +2.3669e+00 -2.5625e-01 -7.0959e-01 -7.4392e-01 +3.2809e-01
31 +2.131623091e+02 +2.131623091e+02 +3.061023091e+02 +3.061023091e+02 -5.6059e-01 +5.8880e-02 +2.5678e+00 +1.8831e+00 +2.5813e+00 +1.6077e+00 -8.6980e-01 -4.5093e-01 -1.3395e+00 +1.0602e+00
32 +1.584566380e+02 +1.584566380e+02 +2.513966380e+02 +2.513966380e+02 -1.8288e+00 +1.4062e+00 +2.5331e+00 +2.2347e+00 +1.2831e+00 +2.6898e+00 -6.4131e-01 -7.1800e-01 +6.4604e-01 +6.1253e-01
46 +1.203045955e+02 +1.203045955e+02 +2.132445955e+02 +2.132445955e+02 -2.6914e-01 +1.7890e+00 -3.4847e-02 +1.8584e+00 -2.1140e-01 +2.9130e+00 -1.6119e+00 -1.5818e+00 +2.1409e+00 -1.1210e+00
52 +1.192079926e+02 +1.192079926e+02 +2.121479926e+02 +2.121479926e+02 -9.8361e-01 +2.1471e+00 +6.4258e-01 +3.6517e+00 +9.1958e-01 +2.4845e+00 -2.6763e+00 -1.9931e+00 +1.9920e+00 -8.9264e-01
67 +9.687054992e+01 +9.687054992e+01 +1.898105499e+02 +1.898105499e+02 -8.2695e-02 +1.1829e+00 -9.6598e-01 +4.4082e+00 -2.9192e-01 +2.2946e+00 -3.1793e+00 -2.0313e+00 +2.7055e+00 -5.7201e-01
88 +8.233771141e+01 +8.233771141e+01 +1.752777114e+02 +1.752777114e+02 +2.0874e-01 -1.2674e+00 -1.4488e+00 +4.3791e+00 -1.8048e-02 +2.4566e+00 -1.7145e+00 -2.4797e+00 +2.1051e+00 +1.2036e+00
102 +8.057409491e+01 +8.057409491e+01 +1.735140949e+02 +1.735140949e+02 -2.4946e-01 -3.1467e+00 -1.1555e+00 +5.3214e+00 +2.2034e+00 +2.9420e+00 -2.9351e-01 -3.7484e+00 +6.1692e-01 +2.5346e+00
103 +6.555298195e+01 +6.555298195e+01 +1.584929819e+02 +1.584929819e+02 -4.5378e-01 -4.7555e-01 -5.8841e-01 +3.7580e+00 +5.4938e-01 +3.4318e+00 -1.5176e+00 -2.6199e+00 -2.4032e-01 +4.4322e-01
108 +6.394680873e+01 +6.394680873e+01 +1.568868087e+02 +1.568868087e+02 +7.1748e-01 -8.3300e-01 -1.2067e+00 +5.1501e+00 +2.5011e+00 +2.2701e+00 -8.3689e-01 -2.6700e+00 +1.0270e+00 +2.2339e+00
128 +4.381573519e+01 +4.381573519e+01 +1.367557352e+02 +1.367557352e+02 -4.3777e-01 -7.6900e-01 -1.0996e+00 +4.1924e+00 -4.0289e-01 +3.3928e+00 -9.5800e-01 -1.9790e+00 +1.4823e+00 -5.4604e-01
130 +4.071105159e+01 +4.071105159e+01 +1.336510516e+02 +1.336510516e+02 -1.4333e-01 -1.3230e+00 -1.3075e+00 +4.4714e+00 +5.2296e-01 +3.1343e+00 -1.4876e+00 -2.7217e+00 +3.3575e+00 -2.9506e-01
149 +3.152104613e+01 +3.152104613e+01 +1.244610461e+02 +1.244610461e+02 +4.2828e-01 -1.5166e-01 -1.4624e+00 +4.7227e+00 +1.3185e-01 +2.8752e+00 -9.4189e-01 -1.8347e+00 +2.4939e+00 -7.5352e-01
271 +2.942951233e+01 +2.942951233e+01 +1.223695123e+02 +1.223695123e+02 +6.1044e-01 -5.6121e-01 -1.3159e+00 +5.0808e+00 -7.9006e-02 +2.7217e+00 -1.6114e+00 -1.3203e+00 +1.8509e+00 -8.6302e-01
273 +2.559726821e+01 +2.559726821e+01 +1.185372682e+02 +1.185372682e+02 +5.0169e-01 -3.0730e-01 -1.0523e+00 +5.0320e+00 -3.7650e-02 +2.8946e+00 -1.7544e+00 -1.1444e+00 +2.0437e+00 -6.4689e-01
327 +2.511276533e+01 +2.511276533e+01 +1.180527653e+02 +1.180527653e+02 +5.2605e-01 -8.1264e-02 -7.8640e-01 +4.8329e+00 +2.5966e-02 +2.5244e+00 -1.3575e+00 -1.0996e+00 +1.9700e+00 -3.6241e-01
335 +2.172032875e+01 +2.172032875e+01 +1.146603287e+02 +1.146603287e+02 +8.5366e-01 +1.5025e-02 -6.7580e-01 +5.1249e+00 +4.1280e-01 +2.7432e+00 -1.1829e+00 -1.1192e+00 +1.9860e+00 -3.8364e-01
338 +2.082545244e+01 +2.082545244e+01 +1.137654524e+02 +1.137654524e+02 +7.6279e-01 -1.4297e-01 -8.5001e-01 +4.8635e+00 +5.5309e-02 +2.4625e+00 -1.0770e+00 -1.1059e+00 +1.9495e+00 -2.7513e-01
340 +1.836570302e+01 +1.836570302e+01 +1.113057030e+02 +1.113057030e+02 +5.5811e-01 -1.8285e-01 -8.3903e-01 +4.7787e+00 +3.6201e-01 +2.3786e+00 -9.7436e-01 -1.1963e+00 +2.1513e+00 +4.3283e-01
347 +1.740197802e+01 +1.740197802e+01 +1.103419780e+02 +1.103419780e+02 +5.6301e-01 +1.3162e-01 -5.4539e-01 +4.5219e+00 +7.4302e-01 +2.6570e+00 -5.9959e-01 -1.5516e+00 +2.1859e+00 +8.3307e-01
353 +1.233785536e+01 +1.233785536e+01 +1.052778554e+02 +1.052778554e+02 +6.6401e-01 -6.9120e-02 -1.1425e-01 +4.1146e+00 +9.0557e-01 +2.7909e+00 -1.8170e-01 -1.5291e+00 +2.5984e+00 +9.6790e-01
357 +1.027611446e+01 +1.027611446e+01 +1.032161145e+02 +1.032161145e+02 +8.5150e-01 +1.0743e-01 -2.8957e-01 +4.8448e+00 +1.1999e+00 +2.5872e+00 +1.8308e-02 -1.4240e+00 +2.6999e+00 +1.2839e+00
360 +8.738549181e+00 +8.738549181e+00 +1.016785492e+02 +1.016785492e+02 +6.7847e-01 +3.9942e-01 -1.6801e-01 +4.6795e+00 +1.4401e+00 +2.8796e+00 -2.7091e-01 -1.6901e+00 +2.4770e+00 +1.0297e+00
416 +8.406254591e+00 +8.406254591e+00 +1.013462546e+02 +1.013462546e+02 +4.2485e-01 +3.1329e-01 -3.3095e-01 +4.3255e+00 +1.7457e+00 +2.9352e+00 +3.9144e-01 -1.4598e+00 +2.5021e+00 +1.0900e+00
422 +8.175814122e+00 +8.175814122e+00 +1.011158141e+02 +1.011158141e+02 +6.9658e-01 +6.3102e-01 -2.6960e-01 +4.4851e+00 +1.2832e+00 +2.9827e+00 +1.4068e-01 -1.7610e+00 +2.5368e+00 +9.8114e-01
427 +6.997487755e+00 +6.997487755e+00 +9.993748776e+01 +9.993748776e+01 +5.7689e-01 +4.4085e-01 -3.5332e-01 +4.0358e+00 +1.6264e+00 +2.8001e+00 +1.1585e-01 -1.6751e+00 +2.5954e+00 +8.5370e-01
447 +5.294225749e+00 +5.294225749e+00 +9.823422575e+01 +9.823422575e+01 +1.7393e-01 -3.7663e-01 +5.3602e-02 +3.8607e+00 +2.0255e+00 +2.7730e+00 +1.0628e+00 -1.6518e+00 +2.5726e+00 +1.0573e+00
473 +5.235315901e+00 +5.235315901e+00 +9.817531590e+01 +9.817531590e+01 +7.0324e-01 -9.3709e-02 -1.3106e-01 +4.2286e+00 +1.8533e+00 +2.7153e+00 +7.5547e-01 -1.7349e+00 +2.4457e+00 +9.7304e-01
496 +4.827854429e+00 +4.827854429e+00 +9.776785443e+01 +9.776785443e+01 +8.5305e-01 +1.5427e-01 -2.0553e-01 +4.1077e+00 +2.1550e+00 +2.6797e+00 +7.8254e-01 -1.5420e+00 +2.6637e+00 +7.9042e-01
517 +4.691151169e+00 +4.691151169e+00 +9.763115117e+01 +9.763115117e+01 +7.5655e-01 +2.0786e-01 -4.4923e-01 +3.9767e+00 +2.1860e+00 +2.7698e+00 +8.5590e-01 -1.4367e+00 +2.6105e+00 +1.0198e+00
549 +4.595682465e+00 +4.595682465e+00 +9.753568246e+01 +9.753568246e+01 +9.4231e-01 -1.7102e-02 -4.2193e-01 +4.1014e+00 +2.0948e+00 +2.8111e+00 +9.3233e-01 -1.4664e+00 +2.2996e+00 +8.4221e-01
552 +4.243656917e+00 +4.243656917e+00 +9.718365692e+01 +9.718365692e+01 +9.8346e-01 +1.0878e-01 -4.0138e-01 +4.1399e+00 +2.0847e+00 +2.9004e+00 +1.0269e+00 -1.5107e+00 +2.3735e+00 +1.0538e+00
607 +3.007137863e+00 +3.007137863e+00 +9.594713786e+01 +9.594713786e+01 +1.0206e+00 +1.9274e-01 -3.9707e-01 +4.0346e+00 +2.5179e+00 +2.8192e+00 +1.4884e+00 -1.9044e+00 +2.5926e+00 +1.1924e+00
611 +2.842133241e+00 +2.842133241e+00 +9.578213324e+01 +9.578213324e+01 +9.8406e-01 +3.0835e-01 -4.3514e-01 +4.0017e+00 +2.4676e+00 +2.7841e+00 +1.5268e+00 -1.7814e+00 +2.5410e+00 +8.4389e-01
627 +2.796739523e+00 +2.796739523e+00 +9.573673952e+01 +9.573673952e+01 +1.2061e+00 +2.8185e-01 -3.4834e-01 +4.0429e+00 +2.1875e+00 +2.7852e+00 +1.3781e+00 -1.9131e+00 +2.5252e+00 +7.7505e-01
628 +2.733533952e+00 +2.733533952e+00 +9.567353395e+01 +9.567353395e+01 +1.1785e+00 +1.8641e-01 -2.6504e-01 +3.8676e+00 +2.4382e+00 +2.8237e+00 +1.5059e+00 -1.8496e+00 +2.5593e+00 +7.5434e-01
651 +2.438352793e+00 +2.438352793e+00 +9.537835279e+01 +9.537835279e+01 +1.2549e+00 +2.4941e-01 -2.5191e-01 +3.8227e+00 +2.2089e+00 +2.8694e+00 +1.5183e+00 -1.9204e+00 +2.4872e+00 +8.9250e-01
682 +2.337356786e+00 +2.337356786e+00 +9.527735679e+01 +9.527735679e+01 +1.0318e+00 +3.9722e-01 -1.7283e-01 +3.9245e+00 +2.3328e+00 +2.8812e+00 +1.5470e+00 -1.8627e+00 +2.3851e+00 +9.6265e-01
711 +2.272142022e+00 +2.272142022e+00 +9.521214202e+01 +9.521214202e+01 +8.8512e-01 +3.5114e-01 -1.9033e-01 +4.0435e+00 +2.3865e+00 +2.7710e+00 +1.4604e+00 -1.8862e+00 +2.4345e+00 +8.8584e-01
725 +2.226577618e+00 +2.226577618e+00 +9.516657762e+01 +9.516657762e+01 +8.5895e-01 +3.9921e-01 -1.0503e-01 +4.0504e+00 +2.4452e+00 +2.7700e+00 +1.3576e+00 -1.8947e+00 +2.4712e+00 +1.0560e+00
862 +2.181506784e+00 +2.181506784e+00 +9.512150678e+01 +9.512150678e+01 +9.6998e-01 +4.1318e-01 +1.8243e-01 +4.0108e+00 +2.3119e+00 +2.8040e+00 +1.2201e+00 -1.9464e+00 +2.5694e+00 +1.1728e+00
181752 +2.092112020e+00 +2.092112020e+00 +9.503211202e+01 +9.503211202e+01 -5.4914e-01 -2.3128e-01 -4.4892e-01 +2.9983e+00 +2.3491e+00 +4.2811e+00 +1.6306e+00 -3.1614e+00 +3.6518e+00 +1.6877e+00
181766 +2.073175891e+00 +2.073175891e+00 +9.501317589e+01 +9.501317589e+01 -4.6067e-01 -1.9823e-01 -2.7710e-01 +3.0640e+00 +2.2563e+00 +4.2008e+00 +1.5586e+00 -3.0794e+00 +3.6704e+00 +1.8047e+00
181780 +1.925062370e+00 +1.925062370e+00 +9.486506237e+01 +9.486506237e+01 -4.3365e-01 -6.7952e-02 -2.9318e-01 +3.0817e+00 +2.2898e+00 +4.1272e+00 +1.4702e+00 -3.1063e+00 +3.7561e+00 +1.7803e+00
181797 +1.623834490e+00 +1.623834490e+00 +9.456383449e+01 +9.456383449e+01 -4.2090e-01 -1.0469e-01 -5.0745e-01 +2.9684e+00 +2.2964e+00 +4.2335e+00 +1.5268e+00 -3.1134e+00 +3.6518e+00 +1.8614e+00
181814 +1.569248573e+00 +1.569248573e+00 +9.450924857e+01 +9.450924857e+01 -3.5568e-01 +1.8177e-02 -3.0961e-01 +3.0862e+00 +2.3322e+00 +4.2507e+00 +1.6761e+00 -3.0771e+00 +3.5212e+00 +1.8239e+00
181862 +1.486593034e+00 +1.486593034e+00 +9.442659303e+01 +9.442659303e+01 -3.4467e-01 +8.0712e-02 -3.4675e-01 +3.0236e+00 +2.3207e+00 +4.1990e+00 +1.5282e+00 -3.0052e+00 +3.5793e+00 +1.7539e+00
181872 +1.460571400e+00 +1.460571400e+00 +9.440057140e+01 +9.440057140e+01 -3.4530e-01 +7.7299e-02 -3.8361e-01 +3.0396e+00 +2.3060e+00 +4.2136e+00 +1.5529e+00 -3.0408e+00 +3.5678e+00 +1.8009e+00
181940 +1.416629710e+00 +1.416629710e+00 +9.435662971e+01 +9.435662971e+01 -3.3915e-01 +4.1780e-02 -3.4695e-01 +3.1264e+00 +2.2721e+00 +4.2221e+00 +1.5857e+00 -3.0253e+00 +3.5507e+00 +1.8950e+00
181942 +1.401648967e+00 +1.401648967e+00 +9.434164897e+01 +9.434164897e+01 -3.4887e-01 +8.3840e-02 -3.7172e-01 +3.0773e+00 +2.2952e+00 +4.2360e+00 +1.5817e+00 -3.0533e+00 +3.5556e+00 +1.9106e+00
181954 +1.371418844e+00 +1.371418844e+00 +9.431141884e+01 +9.431141884e+01 -3.5375e-01 +7.3470e-02 -3.3171e-01 +3.1103e+00 +2.2686e+00 +4.2484e+00 +1.5888e+00 -3.0406e+00 +3.5562e+00 +1.9088e+00
182136 +1.346763548e+00 +1.346763548e+00 +9.428676355e+01 +9.428676355e+01 -3.8001e-01 +8.0756e-02 -2.4035e-01 +3.2214e+00 +2.1625e+00 +4.3137e+00 +1.6534e+00 -3.0684e+00 +3.5084e+00 +1.9152e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.817950521e+02 +3.817950521e+02 +4.171450521e+02 +4.171450521e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +3.671752259e+02 +3.671752259e+02 +4.025252259e+02 +4.025252259e+02 +2.3652e+00 +2.2785e+00 -7.3808e-01 -9.5106e-01 +1.0411e+00 +1.1045e+00 +7.0950e-01 +3.5850e-01 +2.9150e+00 -1.6472e+00
5 +2.719379000e+02 +2.719379000e+02 +3.072879000e+02 +3.072879000e+02 +1.6372e+00 +8.1191e-01 -1.4375e-02 +1.3003e-01 -2.6983e-01 -5.7210e-02 +4.8812e-01 +9.9312e-02 +2.0312e-01 -6.9670e-01
13 +2.111990208e+02 +2.111990208e+02 +2.465490208e+02 +2.465490208e+02 -1.9524e-01 +8.1051e-01 +1.5521e+00 +9.7480e-01 -2.2935e+00 -2.6703e+00 +4.9795e-01 -1.6963e+00 -2.5819e+00 +6.7639e-01
19 +2.006143835e+02 +2.006143835e+02 +2.359643835e+02 +2.359643835e+02 +1.9212e+00 +1.6765e+00 +7.1629e-01 +1.4488e+00 -8.3183e-01 +6.0779e-01 +1.0455e+00 -4.2235e-01 +3.1949e-01 -2.7555e+00
