% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503737427e-01 +2.503737427e-01 -1.022996263e+02 -1.022996263e+02 +0.0000e+00 +0.0000e+00
110 +1.768720995e-01 +1.768720995e-01 -1.023731279e+02 -1.023731279e+02 +1.6964e-01 +2.7711e+00
136 +6.383071188e-02 +6.383071188e-02 -1.024861693e+02 -1.024861693e+02 +1.2412e-01 +9.2351e-01
192 +5.728842609e-02 +5.728842609e-02 -1.024927116e+02 -1.024927116e+02 +2.0733e+00 -2.4533e-02
372 +3.145164238e-02 +3.145164238e-02 -1.025185484e+02 -1.025185484e+02 +1.7027e+00 -1.7220e-01
520 +1.680016154e-02 +1.680016154e-02 -1.025331998e+02 -1.025331998e+02 +2.6575e+00 +3.4828e-01
859 +7.682113007e-03 +7.682113007e-03 -1.025423179e+02 -1.025423179e+02 -1.6887e-01 +2.9382e-01
1591 +1.587571761e-03 +1.587571761e-03 -1.025484124e+02 -1.025484124e+02 -8.9799e-02 +9.7413e-01
1661 +6.235083862e-05 +6.235083862e-05 -1.025499376e+02 -1.025499376e+02 -1.4519e-01 +6.3290e-01
1670 +2.356173928e-05 +2.356173928e-05 -1.025499764e+02 -1.025499764e+02 -1.2971e-01 +7.2133e-01
1729 +5.349356570e-06 +5.349356570e-06 -1.025499947e+02 -1.025499947e+02 -1.2667e-01 +7.5772e-01
1750 +1.675285546e-07 +1.675285546e-07 -1.025499998e+02 -1.025499998e+02 -1.3303e-01 +7.1109e-01
2455 +1.177831024e-07 +1.177831024e-07 -1.025499999e+02 -1.025499999e+02 -1.3485e-01 +6.9474e-01
2512 +6.969476374e-08 +6.969476374e-08 -1.025499999e+02 -1.025499999e+02 -1.3622e-01 +6.8533e-01
2642 +1.395680727e-08 +1.395680727e-08 -1.025500000e+02 -1.025500000e+02 -1.3555e-01 +6.9101e-01
2945 +2.754532602e-09 +2.754532602e-09 -1.025500000e+02 -1.025500000e+02 -1.3515e-01 +6.9501e-01
5269 +0.000000000e+00 +0.000000000e+00 -1.025500000e+02 -1.025500000e+02 -1.3524e-01 +6.9406e-01
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.503737427e-01 +2.503737427e-01 +7.194037374e+01 +7.194037374e+01 +0.0000e+00 +0.0000e+00
104 +5.807954531e-02 +5.807954531e-02 +7.174807955e+01 +7.174807955e+01 +1.3457e+00 +2.8269e+00
325 +4.810595427e-02 +4.810595427e-02 +7.173810595e+01 +7.173810595e+01 +8.0353e-02 +1.0623e+01
