% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.742410858e+06 +1.742410858e+06 +1.742355918e+06 +1.742355918e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +3.375919573e+05 +3.375919573e+05 +3.375370173e+05 +3.375370173e+05 +7.1286e-01 -2.2500e+00 -4.8285e+00
5 +6.670995520e+04 +6.670995520e+04 +6.665501520e+04 +6.665501520e+04 -7.6584e-01 -2.2855e+00 -2.6022e+00
21 +5.358026259e+03 +5.358026259e+03 +5.303086259e+03 +5.303086259e+03 +3.1148e-02 -2.4223e+00 -3.7009e+00
27 +1.162070152e+03 +1.162070152e+03 +1.107130152e+03 +1.107130152e+03 -7.9263e-01 -2.3368e+00 -3.6672e+00
52 +2.941135181e+02 +2.941135181e+02 +2.391735181e+02 +2.391735181e+02 -2.0243e+00 -2.1852e+00 -3.6968e+00
225 +8.621827725e+01 +8.621827725e+01 +3.127827725e+01 +3.127827725e+01 -1.6055e+00 -2.0962e+00 -3.1713e+00
384 +4.979433792e+01 +4.979433792e+01 -5.145662083e+00 -5.145662083e+00 -1.8635e+00 -1.7153e+00 -2.1074e+00
536 +2.152073525e+01 +2.152073525e+01 -3.341926475e+01 -3.341926475e+01 -1.9281e+00 -2.5442e+00 -4.7437e+00
1205 +1.451840027e+01 +1.451840027e+01 -4.042159973e+01 -4.042159973e+01 -1.8095e+00 -2.2990e+00 -3.9116e+00
1286 +9.749054941e+00 +9.749054941e+00 -4.519094506e+01 -4.519094506e+01 -1.7645e+00 -2.2676e+00 -3.8053e+00
1378 +5.971496303e+00 +5.971496303e+00 -4.896850370e+01 -4.896850370e+01 -1.8338e+00 -2.1201e+00 -3.3631e+00
1887 +4.835590137e+00 +4.835590137e+00 -5.010440986e+01 -5.010440986e+01 -1.8027e+00 -2.1192e+00 -3.3451e+00
2285 +4.217046515e+00 +4.217046515e+00 -5.072295349e+01 -5.072295349e+01 -1.7773e+00 -2.0723e+00 -3.1907e+00
2466 +3.560758119e+00 +3.560758119e+00 -5.137924188e+01 -5.137924188e+01 -1.8035e+00 -2.0539e+00 -3.1414e+00
2485 +3.472221120e+00 +3.472221120e+00 -5.146777888e+01 -5.146777888e+01 -1.7847e+00 -2.0580e+00 -3.1433e+00
2524 +3.193904924e+00 +3.193904924e+00 -5.174609508e+01 -5.174609508e+01 -1.8038e+00 -2.0392e+00 -3.0925e+00
2975 +2.882997976e+00 +2.882997976e+00 -5.205700202e+01 -5.205700202e+01 -1.7945e+00 -2.0365e+00 -3.0812e+00
3256 +2.791952460e+00 +2.791952460e+00 -5.214804754e+01 -5.214804754e+01 -1.7794e+00 -2.0329e+00 -3.0626e+00
3347 +2.722282070e+00 +2.722282070e+00 -5.221771793e+01 -5.221771793e+01 -1.7911e+00 -2.0249e+00 -3.0421e+00
3437 +2.603488782e+00 +2.603488782e+00 -5.233651122e+01 -5.233651122e+01 -1.7766e+00 -2.0185e+00 -3.0158e+00
3447 +2.540763341e+00 +2.540763341e+00 -5.239923666e+01 -5.239923666e+01 -1.7838e+00 -2.0169e+00 -3.0149e+00
4272 +2.508955730e+00 +2.508955730e+00 -5.243104427e+01 -5.243104427e+01 -1.7774e+00 -2.0151e+00 -3.0062e+00
4497 +2.446699111e+00 +2.446699111e+00 -5.249330089e+01 -5.249330089e+01 -1.7827e+00 -2.0104e+00 -2.9936e+00
5669 +2.397956999e+00 +2.397956999e+00 -5.254204300e+01 -5.254204300e+01 -1.7809e+00 -2.0066e+00 -2.9805e+00
6694 +2.344200309e+00 +2.344200309e+00 -5.259579969e+01 -5.259579969e+01 -1.7814e+00 -2.0007e+00 -2.9618e+00
6756 +2.289591443e+00 +2.289591443e+00 -5.265040856e+01 -5.265040856e+01 -1.7854e+00 -1.9890e+00 -2.9262e+00
6837 +2.222994672e+00 +2.222994672e+00 -5.271700533e+01 -5.271700533e+01 -1.7863e+00 -1.9649e+00 -2.8504e+00
6852 +2.178062896e+00 +2.178062896e+00 -5.276193710e+01 -5.276193710e+01 -1.7852e+00 -1.9500e+00 -2.8020e+00
6886 +2.125413643e+00 +2.125413643e+00 -5.281458636e+01 -5.281458636e+01 -1.7825e+00 -1.9147e+00 -2.6887e+00
6901 +2.080696981e+00 +2.080696981e+00 -5.285930302e+01 -5.285930302e+01 -1.7806e+00 -1.8950e+00 -2.6256e+00
6902 +1.821681442e+00 +1.821681442e+00 -5.311831856e+01 -5.311831856e+01 -1.7776e+00 -1.8511e+00 -2.4848e+00
6912 +1.585717249e+00 +1.585717249e+00 -5.335428275e+01 -5.335428275e+01 -1.7761e+00 -1.8306e+00 -2.4189e+00
