% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.592654473e+03 +6.592654473e+03 +6.046154473e+03 +6.046154473e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +5.521295556e+03 +5.521295556e+03 +4.974795556e+03 +4.974795556e+03 +5.7631e-02 -2.7131e+00 -7.8080e-01 -6.9112e-01 +1.1430e+00
12 +2.995086800e+03 +2.995086800e+03 +2.448586800e+03 +2.448586800e+03 -3.5885e-01 -2.4473e+00 -3.6716e-01 -1.2049e+00 +2.1829e+00
17 +2.415802633e+03 +2.415802633e+03 +1.869302633e+03 +1.869302633e+03 +1.2478e-02 -2.4804e+00 +6.6216e-02 -2.2306e+00 +8.9060e-01
31 +5.889355554e+00 +5.889355554e+00 -5.406106444e+02 -5.406106444e+02 +1.3260e+00 -5.3079e-01 +4.2220e-01 -1.5450e+00 +8.6153e-01
43 +3.474560925e+00 +3.474560925e+00 -5.430254391e+02 -5.430254391e+02 +2.1161e+00 +1.8607e+00 +2.0563e+00 -1.3559e+00 +2.2952e+00
64 +2.535194886e+00 +2.535194886e+00 -5.439648051e+02 -5.439648051e+02 +1.4353e+00 +1.9442e+00 +3.6968e-02 -1.1038e+00 +2.4354e+00
67 +1.827981419e+00 +1.827981419e+00 -5.446720186e+02 -5.446720186e+02 +6.5055e-01 +1.9877e+00 +9.1254e-02 -1.0864e+00 +2.4168e+00
1150 +1.793667678e+00 +1.793667678e+00 -5.447063323e+02 -5.447063323e+02 -2.1679e+00 +1.0975e+00 +1.6895e+00 -6.8827e-01 +2.4950e+00
1151 +1.482078347e+00 +1.482078347e+00 -5.450179217e+02 -5.450179217e+02 -1.9415e+00 +2.1570e+00 +2.1473e+00 -9.2236e-01 +2.3239e+00
1263 +1.169086344e+00 +1.169086344e+00 -5.453309137e+02 -5.453309137e+02 -2.0579e+00 +2.2035e+00 +2.0814e+00 -1.7406e+00 +2.1506e+00
1786 +1.102247643e+00 +1.102247643e+00 -5.453977524e+02 -5.453977524e+02 -2.0568e+00 +1.2681e+00 +2.3495e+00 -1.5491e+00 +2.2161e+00
1957 +9.018029691e-01 +9.018029691e-01 -5.455981970e+02 -5.455981970e+02 -2.1078e+00 +2.0312e+00 +2.1130e+00 -1.1467e+00 +2.3387e+00
3043 +8.864014148e-01 +8.864014148e-01 -5.456135986e+02 -5.456135986e+02 -2.1446e+00 +2.1167e+00 +6.8910e-02 -6.7753e-01 +2.4312e+00
3130 +8.689129424e-01 +8.689129424e-01 -5.456310871e+02 -5.456310871e+02 -2.1714e+00 +2.1016e+00 +7.6025e-02 -6.6311e-01 +2.4395e+00
3151 +7.963924334e-01 +7.963924334e-01 -5.457036076e+02 -5.457036076e+02 -2.1267e+00 +2.0673e+00 +5.0860e-02 -6.7864e-01 +2.4716e+00
3309 +7.601018257e-01 +7.601018257e-01 -5.457398982e+02 -5.457398982e+02 -2.0576e+00 +2.1525e+00 +7.2822e-02 -6.6711e-01 +2.4658e+00
