% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.848493586e+01 +6.848493586e+01 +5.154493586e+01 +5.154493586e+01
9 +6.673623966e+01 +6.673623966e+01 +4.979623966e+01 +4.979623966e+01
10 +5.245736795e+01 +5.245736795e+01 +3.551736795e+01 +3.551736795e+01
18 +4.959291820e+01 +4.959291820e+01 +3.265291820e+01 +3.265291820e+01
19 +4.074599572e+01 +4.074599572e+01 +2.380599572e+01 +2.380599572e+01
4443 +3.648967284e+01 +3.648967284e+01 +1.954967284e+01 +1.954967284e+01
4478 +3.485410384e+01 +3.485410384e+01 +1.791410384e+01 +1.791410384e+01
4535 +3.381131985e+01 +3.381131985e+01 +1.687131985e+01 +1.687131985e+01
6538 +3.280798154e+01 +3.280798154e+01 +1.586798154e+01 +1.586798154e+01
7204 +3.217832470e+01 +3.217832470e+01 +1.523832470e+01 +1.523832470e+01
7291 +3.054524473e+01 +3.054524473e+01 +1.360524473e+01 +1.360524473e+01
8675 +2.972686366e+01 +2.972686366e+01 +1.278686366e+01 +1.278686366e+01
8849 +2.768188230e+01 +2.768188230e+01 +1.074188230e+01 +1.074188230e+01
9506 +2.648568458e+01 +2.648568458e+01 +9.545684577e+00 +9.545684577e+00
10062 +2.361135632e+01 +2.361135632e+01 +6.671356317e+00 +6.671356317e+00
10079 +2.138575687e+01 +2.138575687e+01 +4.445756868e+00 +4.445756868e+00
10990 +2.056835798e+01 +2.056835798e+01 +3.628357984e+00 +3.628357984e+00
11307 +1.982828688e+01 +1.982828688e+01 +2.888286879e+00 +2.888286879e+00
13503 +1.905198418e+01 +1.905198418e+01 +2.111984175e+00 +2.111984175e+00
13517 +1.834311943e+01 +1.834311943e+01 +1.403119430e+00 +1.403119430e+00
18355 +1.587204573e+01 +1.587204573e+01 -1.067954271e+00 -1.067954271e+00
19562 +1.519243907e+01 +1.519243907e+01 -1.747560928e+00 -1.747560928e+00
19602 +1.468133463e+01 +1.468133463e+01 -2.258665374e+00 -2.258665374e+00
19604 +1.309171643e+01 +1.309171643e+01 -3.848283567e+00 -3.848283567e+00
23408 +1.238757819e+01 +1.238757819e+01 -4.552421807e+00 -4.552421807e+00
34793 +1.224050449e+01 +1.224050449e+01 -4.699495510e+00 -4.699495510e+00
35124 +1.150275996e+01 +1.150275996e+01 -5.437240041e+00 -5.437240041e+00
39054 +1.115356653e+01 +1.115356653e+01 -5.786433473e+00 -5.786433473e+00
