% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.470123986e+01 +9.470123986e+01 +7.776123986e+01 +7.776123986e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +7.108396589e+01 +7.108396589e+01 +5.414396589e+01 +5.414396589e+01 +1.9150e+00 -1.0778e-01 +9.4817e-01 -3.5735e-01 +1.4704e+00
4 +3.522147815e+01 +3.522147815e+01 +1.828147815e+01 +1.828147815e+01 +3.3215e+00 +6.4244e-01 -4.8265e+00 +1.1603e+00 +2.1275e+00
21 +3.355828219e+01 +3.355828219e+01 +1.661828219e+01 +1.661828219e+01 +5.3665e+00 +1.0647e+00 -3.8869e+00 +2.4637e+00 +1.4522e+00
31 +1.195171988e+01 +1.195171988e+01 -4.988280124e+00 -4.988280124e+00 +3.1910e+00 +1.5568e+00 -2.4035e+00 +1.7657e+00 +2.7054e-01
39 +1.100106126e+01 +1.100106126e+01 -5.938938735e+00 -5.938938735e+00 +2.9535e+00 +1.0747e+00 -1.5048e+00 +1.0975e+00 +1.5418e+00
125 +7.796653005e+00 +7.796653005e+00 -9.143346995e+00 -9.143346995e+00 +2.2781e+00 +1.7485e+00 -2.0161e+00 +1.8228e+00 +5.3079e-01
155 +5.566875252e+00 +5.566875252e+00 -1.137312475e+01 -1.137312475e+01 +3.9282e+00 +2.3074e+00 -9.3481e-01 +1.0493e+00 +2.0207e+00
338 +2.360058054e+00 +2.360058054e+00 -1.457994195e+01 -1.457994195e+01 +3.4014e+00 +2.5072e+00 -1.9236e+00 +1.4485e+00 +1.5552e+00
1059 +1.785552712e+00 +1.785552712e+00 -1.515444729e+01 -1.515444729e+01 +3.5063e+00 +2.0395e+00 -1.7186e+00 +1.9252e+00 +1.1735e+00
1554 +1.245847395e+00 +1.245847395e+00 -1.569415260e+01 -1.569415260e+01 +3.7168e+00 +2.5958e+00 -1.3821e+00 +1.3103e+00 +1.4585e+00
1705 +7.966393589e-01 +7.966393589e-01 -1.614336064e+01 -1.614336064e+01 +3.6886e+00 +2.5627e+00 -1.5425e+00 +1.4321e+00 +1.3081e+00
1910 +7.226246976e-01 +7.226246976e-01 -1.621737530e+01 -1.621737530e+01 +3.3242e+00 +2.2555e+00 -1.7666e+00 +1.7885e+00 +1.2486e+00
2082 +6.429678757e-01 +6.429678757e-01 -1.629703212e+01 -1.629703212e+01 +3.3000e+00 +2.5580e+00 -1.6606e+00 +1.5276e+00 +1.3787e+00
2783 +5.866792862e-01 +5.866792862e-01 -1.635332071e+01 -1.635332071e+01 +2.9713e+00 +1.9938e+00 -1.9652e+00 +2.0260e+00 +1.2501e+00
3155 +5.204827605e-01 +5.204827605e-01 -1.641951724e+01 -1.641951724e+01 +2.9191e+00 +2.1233e+00 -1.9403e+00 +1.8926e+00 +1.2350e+00
3159 +4.917328283e-01 +4.917328283e-01 -1.644826717e+01 -1.644826717e+01 +3.0768e+00 +2.1852e+00 -1.8668e+00 +1.8230e+00 +1.2652e+00
3322 +4.024252755e-01 +4.024252755e-01 -1.653757472e+01 -1.653757472e+01 +2.9488e+00 +2.0695e+00 -1.9573e+00 +1.9414e+00 +1.2659e+00
3753 +3.722174631e-01 +3.722174631e-01 -1.656778254e+01 -1.656778254e+01 +2.9734e+00 +2.0643e+00 -1.9461e+00 +1.9426e+00 +1.2430e+00
4117 +3.382391163e-01 +3.382391163e-01 -1.660176088e+01 -1.660176088e+01 +2.9169e+00 +2.1827e+00 -1.9383e+00 +1.8645e+00 +1.2392e+00
4781 +3.094873521e-01 +3.094873521e-01 -1.663051265e+01 -1.663051265e+01 +2.8948e+00 +2.1230e+00 -1.9795e+00 +1.8984e+00 +1.2537e+00
4857 +3.081643232e-01 +3.081643232e-01 -1.663183568e+01 -1.663183568e+01 +2.9002e+00 +2.1329e+00 -1.9579e+00 +1.9038e+00 +1.2345e+00
4989 +2.798744453e-01 +2.798744453e-01 -1.666012555e+01 -1.666012555e+01 +2.9177e+00 +2.1158e+00 -1.9478e+00 +1.9126e+00 +1.2359e+00
