% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.487914355e+00 +1.487914355e+00 -5.086208564e+01 -5.086208564e+01 +0.0000e+00 +0.0000e+00
2 +3.478348287e-01 +3.478348287e-01 -5.200216517e+01 -5.200216517e+01 -4.5832e-01 -1.4460e+00
12 +3.113898116e-01 +3.113898116e-01 -5.203861019e+01 -5.203861019e+01 -1.2584e+00 -1.0002e+00
13 +3.070047004e-01 +3.070047004e-01 -5.204299530e+01 -5.204299530e+01 -5.7471e-01 -1.1681e+00
17 +2.467125547e-01 +2.467125547e-01 -5.210328745e+01 -5.210328745e+01 -7.4519e-01 -7.9974e-01
27 +1.223538878e-01 +1.223538878e-01 -5.222764611e+01 -5.222764611e+01 -8.7074e-01 -8.4018e-01
58 +1.071766465e-01 +1.071766465e-01 -5.224282335e+01 -5.224282335e+01 -9.0571e-01 -8.2062e-01
60 +1.040776723e-01 +1.040776723e-01 -5.224592233e+01 -5.224592233e+01 -1.0493e+00 -8.4745e-01
99 +2.755200077e-02 +2.755200077e-02 -5.232244800e+01 -5.232244800e+01 -9.0744e-01 -1.2193e+00
102 +1.695348082e-02 +1.695348082e-02 -5.233304652e+01 -5.233304652e+01 -8.0191e-01 -1.4899e+00
103 +4.863678446e-04 +4.863678446e-04 -5.234951363e+01 -5.234951363e+01 -8.8201e-01 -1.2097e+00
532 +4.514950634e-04 +4.514950634e-04 -5.234954850e+01 -5.234954850e+01 -8.9203e-01 -1.1711e+00
534 +4.297631427e-04 +4.297631427e-04 -5.234957024e+01 -5.234957024e+01 -8.9173e-01 -1.1721e+00
542 +4.211929412e-04 +4.211929412e-04 -5.234957881e+01 -5.234957881e+01 -8.9160e-01 -1.1725e+00
551 +3.407279307e-04 +3.407279307e-04 -5.234965927e+01 -5.234965927e+01 -8.9013e-01 -1.1781e+00
553 +2.867364169e-04 +2.867364169e-04 -5.234971326e+01 -5.234971326e+01 -8.8902e-01 -1.1823e+00
554 +2.810333974e-04 +2.810333974e-04 -5.234971897e+01 -5.234971897e+01 -8.8883e-01 -1.1824e+00
557 +2.701455779e-04 +2.701455779e-04 -5.234972985e+01 -5.234972985e+01 -8.8816e-01 -1.1856e+00
562 +2.162783316e-04 +2.162783316e-04 -5.234978372e+01 -5.234978372e+01 -8.8652e-01 -1.1917e+00
568 +2.076714905e-04 +2.076714905e-04 -5.234979233e+01 -5.234979233e+01 -8.8742e-01 -1.1877e+00
575 +1.369151935e-04 +1.369151935e-04 -5.234986308e+01 -5.234986308e+01 -8.8427e-01 -1.1991e+00
583 +7.819980892e-05 +7.819980892e-05 -5.234992180e+01 -5.234992180e+01 -8.8240e-01 -1.2062e+00
593 +6.318272816e-05 +6.318272816e-05 -5.234993682e+01 -5.234993682e+01 -8.8239e-01 -1.2064e+00
595 +1.491878068e-05 +1.491878068e-05 -5.234998508e+01 -5.234998508e+01 -8.7839e-01 -1.2212e+00
615 +8.749915111e-06 +8.749915111e-06 -5.234999125e+01 -5.234999125e+01 -8.7282e-01 -1.2417e+00
623 +2.910637150e-06 +2.910637150e-06 -5.234999709e+01 -5.234999709e+01 -8.7164e-01 -1.2461e+00
758 +1.474690428e-06 +1.474690428e-06 -5.234999853e+01 -5.234999853e+01 -8.7219e-01 -1.2441e+00
937 +6.223366995e-07 +6.223366995e-07 -5.234999938e+01 -5.234999938e+01 -8.7230e-01 -1.2437e+00
940 +2.786581987e-07 +2.786581987e-07 -5.234999972e+01 -5.234999972e+01 -8.7230e-01 -1.2437e+00
977 +1.875672950e-07 +1.875672950e-07 -5.234999981e+01 -5.234999981e+01 -8.7232e-01 -1.2436e+00
984 +3.080894828e-08 +3.080894828e-08 -5.234999997e+01 -5.234999997e+01 -8.7233e-01 -1.2436e+00
1049 +2.891636797e-08 +2.891636797e-08 -5.234999997e+01 -5.234999997e+01 -8.7233e-01 -1.2436e+00
1176 +1.420645646e-08 +1.420645646e-08 -5.234999999e+01 -5.234999999e+01 -8.7233e-01 -1.2436e+00
1185 +8.242651006e-09 +8.242651006e-09 -5.234999999e+01 -5.234999999e+01 -8.7233e-01 -1.2436e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.250272884e-01 +7.250272884e-01 -1.788149727e+02 -1.788149727e+02 +0.0000e+00 +0.0000e+00
19 +2.495563710e-01 +2.495563710e-01 -1.792904436e+02 -1.792904436e+02 +8.2161e-01 +1.0485e+00
28 +2.175963859e-01 +2.175963859e-01 -1.793224036e+02 -1.793224036e+02 +4.1054e-01 +1.0918e-01
36 +1.883531727e-01 +1.883531727e-01 -1.793516468e+02 -1.793516468e+02 +6.6996e-01 +6.8452e-01
50 +1.055245783e-01 +1.055245783e-01 -1.794344754e+02 -1.794344754e+02 +7.0316e-01 +1.3930e-01
63 +5.902500753e-02 +5.902500753e-02 -1.794809750e+02 -1.794809750e+02 +9.2854e-01 +6.4662e-01
85 +2.224544133e-02 +2.224544133e-02 -1.795177546e+02 -1.795177546e+02 +7.1301e-01 +3.1434e-01
139 +1.522012210e-02 +1.522012210e-02 -1.795247799e+02 -1.795247799e+02 +8.1657e-01 +5.2488e-01
144 +4.664831543e-03 +4.664831543e-03 -1.795353352e+02 -1.795353352e+02 +8.2886e-01 +5.7164e-01
232 +1.460346988e-03 +1.460346988e-03 -1.795385397e+02 -1.795385397e+02 +8.3560e-01 +5.9200e-01
239 +7.337746377e-04 +7.337746377e-04 -1.795392662e+02 -1.795392662e+02 +8.3402e-01 +5.9108e-01
306 +6.637259339e-04 +6.637259339e-04 -1.795393363e+02 -1.795393363e+02 +8.2280e-01 +5.6871e-01
311 +2.067133957e-04 +2.067133957e-04 -1.795397933e+02 -1.795397933e+02 +8.2018e-01 +5.6481e-01
450 +1.981474347e-04 +1.981474347e-04 -1.795398019e+02 -1.795398019e+02 +8.2012e-01 +5.6496e-01
451 +1.913986881e-04 +1.913986881e-04 -1.795398086e+02 -1.795398086e+02 +8.1938e-01 +5.6328e-01
453 +1.889531954e-04 +1.889531954e-04 -1.795398110e+02 -1.795398110e+02 +8.1831e-01 +5.6112e-01
454 +1.644943080e-04 +1.644943080e-04 -1.795398355e+02 -1.795398355e+02 +8.1864e-01 +5.6206e-01
460 +1.491698836e-04 +1.491698836e-04 -1.795398508e+02 -1.795398508e+02 +8.1709e-01 +5.5886e-01
464 +1.421416730e-04 +1.421416730e-04 -1.795398579e+02 -1.795398579e+02 +8.1709e-01 +5.5891e-01
470 +1.392164444e-04 +1.392164444e-04 -1.795398608e+02 -1.795398608e+02 +8.1732e-01 +5.5949e-01
478 +1.338975503e-04 +1.338975503e-04 -1.795398661e+02 -1.795398661e+02 +8.1694e-01 +5.5878e-01
488 +1.162902971e-04 +1.162902971e-04 -1.795398837e+02 -1.795398837e+02 +8.1596e-01 +5.5685e-01
493 +1.069132254e-04 +1.069132254e-04 -1.795398931e+02 -1.795398931e+02 +8.1524e-01 +5.5548e-01
503 +1.010016514e-04 +1.010016514e-04 -1.795398990e+02 -1.795398990e+02 +8.1324e-01 +5.5171e-01
507 +9.354102932e-05 +9.354102932e-05 -1.795399065e+02 -1.795399065e+02 +8.1421e-01 +5.5339e-01
512 +8.689623431e-05 +8.689623431e-05 -1.795399131e+02 -1.795399131e+02 +8.1291e-01 +5.5103e-01
521 +7.457403942e-05 +7.457403942e-05 -1.795399254e+02 -1.795399254e+02 +8.1117e-01 +5.4768e-01
523 +4.782485701e-05 +4.782485701e-05 -1.795399522e+02 -1.795399522e+02 +8.1017e-01 +5.4562e-01
524 +3.350006867e-05 +3.350006867e-05 -1.795399665e+02 -1.795399665e+02 +8.0713e-01 +5.3981e-01
534 +3.071298499e-05 +3.071298499e-05 -1.795399693e+02 -1.795399693e+02 +8.0515e-01 +5.3598e-01
536 +2.427335539e-05 +2.427335539e-05 -1.795399757e+02 -1.795399757e+02 +8.0605e-01 +5.3770e-01
561 +2.032658003e-05 +2.032658003e-05 -1.795399797e+02 -1.795399797e+02 +8.0299e-01 +5.3170e-01
567 +1.970792172e-05 +1.970792172e-05 -1.795399803e+02 -1.795399803e+02 +8.0545e-01 +5.3654e-01
569 +5.127417268e-06 +5.127417268e-06 -1.795399949e+02 -1.795399949e+02 +7.9886e-01 +5.2377e-01
580 +1.814527849e-06 +1.814527849e-06 -1.795399982e+02 -1.795399982e+02 +7.9257e-01 +5.1160e-01
603 +1.149725364e-06 +1.149725364e-06 -1.795399989e+02 -1.795399989e+02 +7.9684e-01 +5.1986e-01
655 +5.443329201e-07 +5.443329201e-07 -1.795399995e+02 -1.795399995e+02 +7.9698e-01 +5.2013e-01
693 +5.338873166e-07 +5.338873166e-07 -1.795399995e+02 -1.795399995e+02 +7.9713e-01 +5.2042e-01
714 +4.297611156e-07 +4.297611156e-07 -1.795399996e+02 -1.795399996e+02 +7.9704e-01 +5.2025e-01
805 +4.129441038e-07 +4.129441038e-07 -1.795399996e+02 -1.795399996e+02 +7.9702e-01 +5.2021e-01
1577 +4.064259826e-07 +4.064259826e-07 -1.795399996e+02 -1.795399996e+02 +7.9700e-01 +5.2017e-01
1612 +3.961690993e-07 +3.961690993e-07 -1.795399996e+02 -1.795399996e+02 +7.9697e-01 +5.2011e-01
1634 +3.878919017e-07 +3.878919017e-07 -1.795399996e+02 -1.795399996e+02 +7.9694e-01 +5.2007e-01
1654 +3.800041668e-07 +3.800041668e-07 -1.795399996e+02 -1.795399996e+02 +7.9692e-01 +5.2002e-01
