% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.543530517e+00 +8.543530517e+00 -4.380646948e+01 -4.380646948e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +7.731636156e+00 +7.731636156e+00 -4.461836384e+01 -4.461836384e+01 -2.7287e+00 +2.9369e+00 +1.7083e+00
16 +6.123090216e+00 +6.123090216e+00 -4.622690978e+01 -4.622690978e+01 -2.5296e+00 +1.9989e+00 -9.5793e-03
22 +3.034313415e+00 +3.034313415e+00 -4.931568659e+01 -4.931568659e+01 -2.7070e+00 +7.8085e-01 +1.1531e+00
35 +1.724405506e+00 +1.724405506e+00 -5.062559449e+01 -5.062559449e+01 -2.4382e+00 -1.3744e+00 +1.5440e+00
44 +1.573061982e+00 +1.573061982e+00 -5.077693802e+01 -5.077693802e+01 -2.5432e+00 -1.1317e+00 +2.9332e+00
45 +1.254535871e+00 +1.254535871e+00 -5.109546413e+01 -5.109546413e+01 -2.1352e+00 -1.4058e+00 +3.1643e+00
52 +8.378189038e-01 +8.378189038e-01 -5.151218110e+01 -5.151218110e+01 -1.5517e+00 -1.8017e+00 +2.9483e+00
55 +4.472634729e-01 +4.472634729e-01 -5.190273653e+01 -5.190273653e+01 -1.0318e+00 -1.2754e+00 +1.8589e+00
88 +9.094087456e-02 +9.094087456e-02 -5.225905913e+01 -5.225905913e+01 -1.0544e+00 -1.4296e+00 +2.5280e+00
162 +5.000139227e-02 +5.000139227e-02 -5.229999861e+01 -5.229999861e+01 -1.0696e+00 -1.2464e+00 +2.8555e+00
198 +4.286449334e-02 +4.286449334e-02 -5.230713551e+01 -5.230713551e+01 -8.4949e-01 -9.8910e-01 +2.7842e+00
207 +1.825424380e-02 +1.825424380e-02 -5.233174576e+01 -5.233174576e+01 -9.5674e-01 -1.2609e+00 +2.7120e+00
218 +1.530679216e-02 +1.530679216e-02 -5.233469321e+01 -5.233469321e+01 -8.8255e-01 -1.1047e+00 +2.6720e+00
292 +1.204093626e-02 +1.204093626e-02 -5.233795906e+01 -5.233795906e+01 -9.3208e-01 -1.1554e+00 +2.7420e+00
303 +1.013784831e-02 +1.013784831e-02 -5.233986215e+01 -5.233986215e+01 -8.9833e-01 -1.1745e+00 +2.6806e+00
314 +8.902436532e-03 +8.902436532e-03 -5.234109756e+01 -5.234109756e+01 -9.0505e-01 -1.1706e+00 +2.6921e+00
323 +6.497191913e-03 +6.497191913e-03 -5.234350281e+01 -5.234350281e+01 -9.1816e-01 -1.1656e+00 +2.7010e+00
328 +2.382231848e-03 +2.382231848e-03 -5.234761777e+01 -5.234761777e+01 -9.0638e-01 -1.1955e+00 +2.6547e+00
351 +1.008505744e-03 +1.008505744e-03 -5.234899149e+01 -5.234899149e+01 -9.0417e-01 -1.2300e+00 +2.6114e+00
352 +7.541566983e-04 +7.541566983e-04 -5.234924584e+01 -5.234924584e+01 -8.9687e-01 -1.2506e+00 +2.5797e+00
376 +5.781813268e-04 +5.781813268e-04 -5.234942182e+01 -5.234942182e+01 -8.9161e-01 -1.2545e+00 +2.5654e+00
428 +4.627034477e-04 +4.627034477e-04 -5.234953730e+01 -5.234953730e+01 -8.9080e-01 -1.2317e+00 +2.5884e+00
479 +2.493371730e-04 +2.493371730e-04 -5.234975066e+01 -5.234975066e+01 -8.7342e-01 -1.2340e+00 +2.5530e+00
514 +2.100478935e-04 +2.100478935e-04 -5.234978995e+01 -5.234978995e+01 -8.7088e-01 -1.2397e+00 +2.5426e+00
537 +6.595728389e-05 +6.595728389e-05 -5.234993404e+01 -5.234993404e+01 -8.7136e-01 -1.2440e+00 +2.5398e+00
667 +5.346847736e-05 +5.346847736e-05 -5.234994653e+01 -5.234994653e+01 -8.7572e-01 -1.2508e+00 +2.5407e+00
699 +4.879107917e-05 +4.879107917e-05 -5.234995121e+01 -5.234995121e+01 -8.7538e-01 -1.2512e+00 +2.5396e+00
754 +4.392986123e-05 +4.392986123e-05 -5.234995607e+01 -5.234995607e+01 -8.7513e-01 -1.2510e+00 +2.5393e+00
938 +3.680975851e-05 +3.680975851e-05 -5.234996319e+01 -5.234996319e+01 -8.7559e-01 -1.2493e+00 +2.5419e+00
942 +3.236417452e-05 +3.236417452e-05 -5.234996764e+01 -5.234996764e+01 -8.7547e-01 -1.2489e+00 +2.5421e+00
953 +3.118723855e-05 +3.118723855e-05 -5.234996881e+01 -5.234996881e+01 -8.7542e-01 -1.2488e+00 +2.5421e+00
955 +2.661337864e-05 +2.661337864e-05 -5.234997339e+01 -5.234997339e+01 -8.7527e-01 -1.2481e+00 +2.5425e+00
962 +2.257904772e-05 +2.257904772e-05 -5.234997742e+01 -5.234997742e+01 -8.7517e-01 -1.2478e+00 +2.5427e+00
970 +2.134162592e-05 +2.134162592e-05 -5.234997866e+01 -5.234997866e+01 -8.7512e-01 -1.2476e+00 +2.5428e+00
971 +2.085260005e-05 +2.085260005e-05 -5.234997915e+01 -5.234997915e+01 -8.7483e-01 -1.2464e+00 +2.5435e+00
981 +1.433079920e-05 +1.433079920e-05 -5.234998567e+01 -5.234998567e+01 -8.7447e-01 -1.2450e+00 +2.5443e+00
985 +1.076303830e-05 +1.076303830e-05 -5.234998924e+01 -5.234998924e+01 -8.7450e-01 -1.2451e+00 +2.5442e+00
988 +1.070820488e-05 +1.070820488e-05 -5.234998929e+01 -5.234998929e+01 -8.7326e-01 -1.2403e+00 +2.5469e+00
997 +4.279642880e-06 +4.279642880e-06 -5.234999572e+01 -5.234999572e+01 -8.7334e-01 -1.2406e+00 +2.5467e+00
999 +3.644200852e-06 +3.644200852e-06 -5.234999636e+01 -5.234999636e+01 -8.7396e-01 -1.2430e+00 +2.5454e+00
1000 +3.010359336e-06 +3.010359336e-06 -5.234999699e+01 -5.234999699e+01 -8.7348e-01 -1.2411e+00 +2.5464e+00
1002 +3.361793759e-07 +3.361793759e-07 -5.234999966e+01 -5.234999966e+01 -8.7371e-01 -1.2421e+00 +2.5458e+00
4703 +3.186726332e-07 +3.186726332e-07 -5.234999968e+01 -5.234999968e+01 -8.7359e-01 -1.2421e+00 +2.5456e+00
4723 +3.115688614e-07 +3.115688614e-07 -5.234999969e+01 -5.234999969e+01 -8.7359e-01 -1.2421e+00 +2.5456e+00
4724 +3.079056370e-07 +3.079056370e-07 -5.234999969e+01 -5.234999969e+01 -8.7359e-01 -1.2421e+00 +2.5456e+00
4736 +2.985199572e-07 +2.985199572e-07 -5.234999970e+01 -5.234999970e+01 -8.7351e-01 -1.2424e+00 +2.5452e+00
4739 +2.868054665e-07 +2.868054665e-07 -5.234999971e+01 -5.234999971e+01 -8.7348e-01 -1.2425e+00 +2.5450e+00
4742 +2.691001484e-07 +2.691001484e-07 -5.234999973e+01 -5.234999973e+01 -8.7354e-01 -1.2423e+00 +2.5454e+00
4752 +1.620911831e-07 +1.620911831e-07 -5.234999984e+01 -5.234999984e+01 -8.7343e-01 -1.2426e+00 +2.5448e+00
4770 +1.279487876e-07 +1.279487876e-07 -5.234999987e+01 -5.234999987e+01 -8.7336e-01 -1.2429e+00 +2.5444e+00
4772 +1.132715255e-07 +1.132715255e-07 -5.234999989e+01 -5.234999989e+01 -8.7331e-01 -1.2430e+00 +2.5442e+00
4774 +1.041192164e-07 +1.041192164e-07 -5.234999990e+01 -5.234999990e+01 -8.7329e-01 -1.2431e+00 +2.5441e+00
4789 +9.965489056e-08 +9.965489056e-08 -5.234999990e+01 -5.234999990e+01 -8.7327e-01 -1.2432e+00 +2.5440e+00
4845 +9.581938798e-08 +9.581938798e-08 -5.234999990e+01 -5.234999990e+01 -8.7325e-01 -1.2432e+00 +2.5439e+00
4878 +9.476450913e-08 +9.476450913e-08 -5.234999991e+01 -5.234999991e+01 -8.7324e-01 -1.2432e+00 +2.5438e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.242671208e+01 +1.242671208e+01 -1.671132879e+02 -1.671132879e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +8.148257975e+00 +8.148257975e+00 -1.713917420e+02 -1.713917420e+02 +4.1640e-03 +1.7897e+00 -5.8561e-01
12 +2.559619406e+00 +2.559619406e+00 -1.769803806e+02 -1.769803806e+02 +1.5900e+00 +6.4518e-03 -1.8654e+00
31 +9.153632208e-01 +9.153632208e-01 -1.786246368e+02 -1.786246368e+02 +1.5227e+00 +1.3206e+00 -3.4571e+00
48 +8.285735995e-01 +8.285735995e-01 -1.787114264e+02 -1.787114264e+02 +5.8059e-01 +8.5190e-01 -4.3370e+00
68 +4.037311764e-01 +4.037311764e-01 -1.791362688e+02 -1.791362688e+02 +8.8418e-01 +6.6890e-01 -4.0548e+00
76 +2.456995526e-01 +2.456995526e-01 -1.792943004e+02 -1.792943004e+02 +2.9008e-01 +7.4438e-01 -3.7969e+00
83 +1.896409953e-01 +1.896409953e-01 -1.793503590e+02 -1.793503590e+02 +4.5761e-01 +7.4582e-01 -3.6704e+00
92 +9.569214819e-02 +9.569214819e-02 -1.794443079e+02 -1.794443079e+02 +6.9684e-01 +4.8492e-01 -3.7329e+00
103 +5.536765817e-03 +5.536765817e-03 -1.795344632e+02 -1.795344632e+02 +7.9200e-01 +5.1882e-01 -3.4402e+00
260 +4.854087217e-03 +4.854087217e-03 -1.795351459e+02 -1.795351459e+02 +6.8477e-01 +5.3397e-01 -3.5071e+00
268 +2.172176455e-03 +2.172176455e-03 -1.795378278e+02 -1.795378278e+02 +6.7514e-01 +5.2697e-01 -3.4648e+00
482 +1.940221565e-03 +1.940221565e-03 -1.795380598e+02 -1.795380598e+02 +6.7835e-01 +5.2842e-01 -3.4825e+00
493 +1.547195052e-03 +1.547195052e-03 -1.795384528e+02 -1.795384528e+02 +6.8210e-01 +5.2801e-01 -3.4753e+00
496 +1.468294393e-03 +1.468294393e-03 -1.795385317e+02 -1.795385317e+02 +6.8351e-01 +5.2787e-01 -3.4740e+00
546 +1.163588211e-03 +1.163588211e-03 -1.795388364e+02 -1.795388364e+02 +6.9167e-01 +5.2606e-01 -3.4646e+00
643 +1.109682875e-03 +1.109682875e-03 -1.795388903e+02 -1.795388903e+02 +6.9744e-01 +5.2650e-01 -3.4777e+00
656 +1.015709573e-03 +1.015709573e-03 -1.795389843e+02 -1.795389843e+02 +6.9766e-01 +5.2644e-01 -3.4731e+00
669 +9.693211332e-04 +9.693211332e-04 -1.795390307e+02 -1.795390307e+02 +7.0115e-01 +5.2531e-01 -3.4704e+00
672 +7.280399693e-04 +7.280399693e-04 -1.795392720e+02 -1.795392720e+02 +7.0873e-01 +5.2500e-01 -3.4712e+00
710 +7.072476906e-04 +7.072476906e-04 -1.795392928e+02 -1.795392928e+02 +7.1337e-01 +5.2396e-01 -3.4586e+00
712 +4.078261518e-04 +4.078261518e-04 -1.795395922e+02 -1.795395922e+02 +7.2455e-01 +5.2274e-01 -3.4668e+00
754 +3.522772911e-04 +3.522772911e-04 -1.795396477e+02 -1.795396477e+02 +7.2586e-01 +5.2238e-01 -3.4635e+00
770 +3.387598953e-04 +3.387598953e-04 -1.795396612e+02 -1.795396612e+02 +7.2753e-01 +5.2222e-01 -3.4617e+00
797 +3.141644896e-04 +3.141644896e-04 -1.795396858e+02 -1.795396858e+02 +7.2738e-01 +5.2203e-01 -3.4597e+00
810 +2.845433172e-04 +2.845433172e-04 -1.795397155e+02 -1.795397155e+02 +7.2947e-01 +5.2165e-01 -3.4591e+00
812 +2.467238473e-04 +2.467238473e-04 -1.795397533e+02 -1.795397533e+02 +7.3213e-01 +5.2121e-01 -3.4558e+00
831 +2.025415783e-04 +2.025415783e-04 -1.795397975e+02 -1.795397975e+02 +7.3582e-01 +5.2070e-01 -3.4549e+00
841 +1.784452140e-04 +1.784452140e-04 -1.795398216e+02 -1.795398216e+02 +7.3814e-01 +5.2044e-01 -3.4552e+00
873 +1.581069016e-04 +1.581069016e-04 -1.795398419e+02 -1.795398419e+02 +7.4510e-01 +5.1975e-01 -3.4554e+00
878 +9.304653872e-05 +9.304653872e-05 -1.795399070e+02 -1.795399070e+02 +7.5162e-01 +5.1904e-01 -3.4568e+00
999 +8.502333458e-05 +8.502333458e-05 -1.795399150e+02 -1.795399150e+02 +7.5163e-01 +5.1815e-01 -3.4450e+00
1006 +8.005305338e-05 +8.005305338e-05 -1.795399199e+02 -1.795399199e+02 +7.5391e-01 +5.1800e-01 -3.4455e+00
1027 +7.057300064e-05 +7.057300064e-05 -1.795399294e+02 -1.795399294e+02 +7.5815e-01 +5.1750e-01 -3.4467e+00
1033 +4.317194856e-05 +4.317194856e-05 -1.795399568e+02 -1.795399568e+02 +7.5904e-01 +5.1784e-01 -3.4522e+00
1066 +2.592201201e-05 +2.592201201e-05 -1.795399741e+02 -1.795399741e+02 +7.6655e-01 +5.1690e-01 -3.4513e+00
1110 +2.123859039e-05 +2.123859039e-05 -1.795399788e+02 -1.795399788e+02 +7.7306e-01 +5.1592e-01 -3.4474e+00
