% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.048116465e+03 +1.048116465e+03 +1.078086465e+03 +1.078086465e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +4.766099680e+02 +4.766099680e+02 +5.065799680e+02 +5.065799680e+02 -4.9454e-01 -3.2534e-01 -2.4593e+00 -3.2571e+00 -4.7651e-01
26 +3.674703393e+02 +3.674703393e+02 +3.974403393e+02 +3.974403393e+02 +1.7161e+00 -1.1853e+00 -2.8388e+00 -3.1645e+00 +7.2323e-01
27 +3.519123154e+02 +3.519123154e+02 +3.818823154e+02 +3.818823154e+02 +5.6847e-01 +1.0485e+00 -2.9828e+00 -1.7105e+00 +1.6025e+00
32 +3.028345082e+02 +3.028345082e+02 +3.328045082e+02 +3.328045082e+02 +1.1412e+00 +6.0183e-01 -2.3277e+00 -2.4731e+00 +1.8122e+00
36 +2.771364323e+02 +2.771364323e+02 +3.071064323e+02 +3.071064323e+02 -8.5833e-02 +1.8689e+00 -2.2545e+00 -2.0333e+00 +2.1175e+00
54 +2.524466641e+02 +2.524466641e+02 +2.824166641e+02 +2.824166641e+02 -7.3021e-01 -7.5505e-01 -3.3269e+00 -2.6890e+00 +3.7775e+00
68 +2.279692274e+02 +2.279692274e+02 +2.579392274e+02 +2.579392274e+02 -7.4261e-01 -8.3681e-01 -3.5703e+00 -2.0380e+00 +3.0791e+00
77 +2.219429812e+02 +2.219429812e+02 +2.519129812e+02 +2.519129812e+02 +7.1972e-02 +1.4439e+00 -3.0766e+00 -2.1991e+00 +4.8542e+00
97 +1.906234704e+02 +1.906234704e+02 +2.205934704e+02 +2.205934704e+02 +3.1926e-01 +1.5849e-01 -3.9168e+00 -1.4828e+00 +5.1799e+00
