% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.327057257e+03 +1.327057257e+03 +1.476207257e+03 +1.476207257e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +4.208027615e+02 +4.208027615e+02 +5.699527615e+02 +5.699527615e+02 -1.6169e-01 -3.9816e-01 -1.7310e+00 +1.9205e+00 -1.5847e+00
30 +3.429768330e+02 +3.429768330e+02 +4.921268330e+02 +4.921268330e+02 -6.6701e-01 -5.1305e-02 -5.2132e-01 +4.3798e-01 -3.6350e+00
33 +1.989720554e+02 +1.989720554e+02 +3.481220554e+02 +3.481220554e+02 -2.6207e-02 -9.6645e-01 -1.5765e+00 +3.3795e-01 -3.0480e+00
62 +1.830187594e+02 +1.830187594e+02 +3.321687594e+02 +3.321687594e+02 -6.2224e-01 -1.1811e+00 -1.1216e+00 +1.5468e+00 -4.3989e+00
72 +3.875150213e+01 +3.875150213e+01 +1.879015021e+02 +1.879015021e+02 -6.8033e-01 -1.1035e+00 -1.3505e+00 +6.4972e-01 -3.8391e+00
105 +1.577204790e+01 +1.577204790e+01 +1.649220479e+02 +1.649220479e+02 -3.5473e-01 -1.0208e+00 -1.1326e+00 +7.1511e-01 -3.6380e+00
184 +8.444149040e+00 +8.444149040e+00 +1.575941490e+02 +1.575941490e+02 -1.0704e+00 -1.4873e+00 -7.8996e-01 +9.0767e-01 -3.7054e+00
938 +7.680938732e+00 +7.680938732e+00 +1.568309387e+02 +1.568309387e+02 -4.7723e-01 -1.1288e+00 -7.9667e-01 +8.2435e-01 -3.8911e+00
942 +6.091667026e+00 +6.091667026e+00 +1.552416670e+02 +1.552416670e+02 -7.4134e-01 -1.3899e+00 -1.0076e+00 +9.3606e-01 -3.6569e+00
962 +5.834002437e+00 +5.834002437e+00 +1.549840024e+02 +1.549840024e+02 -8.0657e-01 -1.3432e+00 -9.5151e-01 +9.9718e-01 -3.6574e+00
970 +4.999181046e+00 +4.999181046e+00 +1.541491810e+02 +1.541491810e+02 -6.4993e-01 -1.2995e+00 -9.6772e-01 +7.6349e-01 -3.7283e+00
1017 +3.391721185e+00 +3.391721185e+00 +1.525417212e+02 +1.525417212e+02 -6.5767e-01 -1.2233e+00 -9.7796e-01 +8.1525e-01 -3.7092e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.422133760e+04 +2.422133760e+04 +2.322133760e+04 +2.322133760e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.819851955e+04 +1.819851955e+04 +1.719851955e+04 +1.719851955e+04 -1.2456e+00 +3.6255e+00 +4.8375e-01 +2.2702e-01 +1.3318e-01
3 +1.190362823e+03 +1.190362823e+03 +1.903628231e+02 +1.903628231e+02 -2.5131e+00 -5.7256e-01 -4.3608e-01 -1.3926e+00 -3.4477e+00
25 +9.015649307e+02 +9.015649307e+02 -9.843506925e+01 -9.843506925e+01 -2.5865e+00 +2.0766e+00 +2.4693e+00 -1.2325e+00 -1.0688e+00
51 +8.650675144e+02 +8.650675144e+02 -1.349324856e+02 -1.349324856e+02 -2.5191e+00 +1.4816e+00 +1.6398e+00 -3.2399e+00 -4.9026e-01
52 +6.152486320e+02 +6.152486320e+02 -3.847513680e+02 -3.847513680e+02 -2.8154e+00 -3.8206e-01 +1.2446e+00 -2.5650e+00 -1.3042e+00
59 +3.252653326e+02 +3.252653326e+02 -6.747346674e+02 -6.747346674e+02 -3.0717e+00 +8.3257e-01 -1.2181e-02 -1.6419e+00 -3.5956e+00
74 +1.157206014e+02 +1.157206014e+02 -8.842793986e+02 -8.842793986e+02 -4.4510e+00 -3.3192e-01 +3.5661e-01 -2.2272e+00 -2.6912e+00
112 +1.131041596e+02 +1.131041596e+02 -8.868958404e+02 -8.868958404e+02 -3.6127e+00 +7.0999e-01 +1.4818e+00 -2.1712e+00 -2.5130e+00
118 +6.875220451e+01 +6.875220451e+01 -9.312477955e+02 -9.312477955e+02 -4.2606e+00 +1.4548e-01 +1.3084e+00 -1.9392e+00 -2.6421e+00
208 +3.337259384e+01 +3.337259384e+01 -9.666274062e+02 -9.666274062e+02 -4.7111e+00 +7.2894e-01 +1.2315e+00 -2.3365e+00 -2.8991e+00
215 +2.545772280e+01 +2.545772280e+01 -9.745422772e+02 -9.745422772e+02 -4.6335e+00 +9.4759e-01 +8.2234e-01 -2.1563e+00 -2.9786e+00
449 +1.694101536e+01 +1.694101536e+01 -9.830589846e+02 -9.830589846e+02 -4.6619e+00 +5.5896e-01 +8.6103e-01 -2.4953e+00 -3.0780e+00
527 +7.644904536e+00 +7.644904536e+00 -9.923550955e+02 -9.923550955e+02 -3.9002e+00 +2.3639e-01 +6.5199e-01 -2.4339e+00 -2.9195e+00
1080 +7.343968644e+00 +7.343968644e+00 -9.926560314e+02 -9.926560314e+02 -3.3779e+00 +4.2475e-01 +3.9007e-01 -2.5810e+00 -3.0246e+00
1094 +7.129601836e+00 +7.129601836e+00 -9.928703982e+02 -9.928703982e+02 -3.3971e+00 +4.5903e-01 +4.6841e-01 -2.6412e+00 -3.1190e+00
1123 +5.448744211e+00 +5.448744211e+00 -9.945512558e+02 -9.945512558e+02 -4.0197e+00 +2.4931e-01 +4.5944e-01 -2.6017e+00 -3.0311e+00
1152 +5.363401548e+00 +5.363401548e+00 -9.946365985e+02 -9.946365985e+02 -3.3110e+00 +3.3447e-01 +5.5480e-01 -2.4848e+00 -3.1088e+00
1268 +5.110877295e+00 +5.110877295e+00 -9.948891227e+02 -9.948891227e+02 -3.3499e+00 +3.4803e-01 +6.1954e-01 -2.4747e+00 -3.1384e+00
1274 +4.804760629e+00 +4.804760629e+00 -9.951952394e+02 -9.951952394e+02 -3.2450e+00 +4.7932e-01 +6.5156e-01 -2.4984e+00 -3.1773e+00
1791 +4.697451328e+00 +4.697451328e+00 -9.953025487e+02 -9.953025487e+02 -3.8653e+00 +2.4057e-01 +5.2759e-01 -2.5735e+00 -3.0975e+00
1792 +4.289926927e+00 +4.289926927e+00 -9.957100731e+02 -9.957100731e+02 -3.6344e+00 +2.2071e-01 +5.4604e-01 -2.5350e+00 -3.1310e+00
1797 +4.013962776e+00 +4.013962776e+00 -9.959860372e+02 -9.959860372e+02 -3.7903e+00 +1.8943e-01 +5.0006e-01 -2.5532e+00 -3.0617e+00
1823 +3.099156139e+00 +3.099156139e+00 -9.969008439e+02 -9.969008439e+02 -3.3517e+00 +4.0010e-01 +5.8347e-01 -2.4836e+00 -3.0498e+00
1892 +2.374899673e+00 +2.374899673e+00 -9.976251003e+02 -9.976251003e+02 -3.2054e+00 +5.8184e-01 +6.9081e-01 -2.5361e+00 -3.0890e+00
2284 +2.262021429e+00 +2.262021429e+00 -9.977379786e+02 -9.977379786e+02 -3.1215e+00 +7.2322e-01 +8.5561e-01 -2.3743e+00 -3.0634e+00
2285 +1.929145516e+00 +1.929145516e+00 -9.980708545e+02 -9.980708545e+02 -3.1655e+00 +6.7008e-01 +7.8732e-01 -2.4906e+00 -3.0561e+00
2327 +1.891806530e+00 +1.891806530e+00 -9.981081935e+02 -9.981081935e+02 -3.1556e+00 +6.7789e-01 +7.8832e-01 -2.4510e+00 -3.0536e+00
2361 +1.692615632e+00 +1.692615632e+00 -9.983073844e+02 -9.983073844e+02 -3.0512e+00 +7.8624e-01 +8.5408e-01 -2.4350e+00 -3.0461e+00
2464 +1.605784512e+00 +1.605784512e+00 -9.983942155e+02 -9.983942155e+02 -3.0372e+00 +8.2644e-01 +9.0843e-01 -2.4022e+00 -2.9771e+00
2474 +1.543106578e+00 +1.543106578e+00 -9.984568934e+02 -9.984568934e+02 -3.0621e+00 +7.7594e-01 +8.6933e-01 -2.4214e+00 -2.9973e+00
2679 +1.487264918e+00 +1.487264918e+00 -9.985127351e+02 -9.985127351e+02 -3.0620e+00 +8.3489e-01 +9.4972e-01 -2.3274e+00 -2.9730e+00
2682 +1.336749911e+00 +1.336749911e+00 -9.986632501e+02 -9.986632501e+02 -3.0545e+00 +8.3287e-01 +9.6059e-01 -2.3163e+00 -2.9841e+00
2698 +1.106177965e+00 +1.106177965e+00 -9.988938220e+02 -9.988938220e+02 -3.0237e+00 +8.6189e-01 +9.7657e-01 -2.3491e+00 -2.9937e+00
2863 +1.020822403e+00 +1.020822403e+00 -9.989791776e+02 -9.989791776e+02 -2.9870e+00 +9.0510e-01 +1.0458e+00 -2.2987e+00 -3.0076e+00
2890 +9.970709584e-01 +9.970709584e-01 -9.990029290e+02 -9.990029290e+02 -2.9932e+00 +8.9958e-01 +1.0517e+00 -2.2613e+00 -2.9980e+00
2952 +9.563785818e-01 +9.563785818e-01 -9.990436214e+02 -9.990436214e+02 -3.0002e+00 +8.9655e-01 +1.0685e+00 -2.2368e+00 -2.9720e+00
2953 +9.313784438e-01 +9.313784438e-01 -9.990686216e+02 -9.990686216e+02 -3.0049e+00 +8.9183e-01 +1.0673e+00 -2.2547e+00 -2.9697e+00
2962 +9.076228995e-01 +9.076228995e-01 -9.990923771e+02 -9.990923771e+02 -3.0016e+00 +8.9032e-01 +1.0628e+00 -2.2512e+00 -2.9581e+00
3010 +8.805968282e-01 +8.805968282e-01 -9.991194032e+02 -9.991194032e+02 -2.9993e+00 +8.9152e-01 +1.0537e+00 -2.2682e+00 -2.9576e+00
3027 +8.662606708e-01 +8.662606708e-01 -9.991337393e+02 -9.991337393e+02 -2.9957e+00 +9.1093e-01 +1.0632e+00 -2.2356e+00 -2.9593e+00
