% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.626101642e+00 +6.626101642e+00 +1.557761016e+02 +1.557761016e+02 +0.0000e+00 +0.0000e+00
18 +4.916076965e+00 +4.916076965e+00 +1.540660770e+02 +1.540660770e+02 -6.5072e-01 -1.4208e+00
20 +4.008473802e-01 +4.008473802e-01 +1.495508474e+02 +1.495508474e+02 -5.7539e-01 -1.1045e+00
237 +1.988799894e-01 +1.988799894e-01 +1.493488800e+02 +1.493488800e+02 +1.8862e-01 +2.1362e-01
242 +5.740678985e-02 +5.740678985e-02 +1.492074068e+02 +1.492074068e+02 +1.5306e-01 +1.0093e-01
382 +3.148562166e-02 +3.148562166e-02 +1.491814856e+02 +1.491814856e+02 -2.1493e-02 -2.8483e-01
442 +4.977161306e-03 +4.977161306e-03 +1.491549772e+02 +1.491549772e+02 +1.5349e-02 -2.2470e-01
715 +2.579278398e-03 +2.579278398e-03 +1.491525793e+02 +1.491525793e+02 -3.0489e-02 -3.2520e-01
1656 +2.189839213e-03 +2.189839213e-03 +1.491521898e+02 +1.491521898e+02 -9.0162e-03 -2.7705e-01
1662 +1.363966839e-03 +1.363966839e-03 +1.491513640e+02 +1.491513640e+02 -2.3735e-02 -3.0495e-01
1703 +6.613451269e-04 +6.613451269e-04 +1.491506613e+02 +1.491506613e+02 -3.1589e-02 -3.2404e-01
1773 +5.534951420e-04 +5.534951420e-04 +1.491505535e+02 +1.491505535e+02 -4.2698e-02 -3.4763e-01
1787 +5.314576634e-04 +5.314576634e-04 +1.491505315e+02 +1.491505315e+02 -4.6960e-02 -3.5210e-01
1817 +4.202521182e-04 +4.202521182e-04 +1.491504203e+02 +1.491504203e+02 -3.9393e-02 -3.3763e-01
1952 +2.736014533e-04 +2.736014533e-04 +1.491502736e+02 +1.491502736e+02 -4.2364e-02 -3.4392e-01
1962 +1.207527365e-04 +1.207527365e-04 +1.491501208e+02 +1.491501208e+02 -5.0184e-02 -3.5976e-01
1991 +7.287245978e-05 +7.287245978e-05 +1.491500729e+02 +1.491500729e+02 -5.3149e-02 -3.6752e-01
2114 +5.316300084e-05 +5.316300084e-05 +1.491500532e+02 +1.491500532e+02 -4.7917e-02 -3.5615e-01
2196 +3.418362724e-06 +3.418362724e-06 +1.491500034e+02 +1.491500034e+02 -5.3464e-02 -3.6739e-01
2399 +1.474452688e-06 +1.474452688e-06 +1.491500015e+02 +1.491500015e+02 -5.4706e-02 -3.6992e-01
2517 +5.454652410e-07 +5.454652410e-07 +1.491500005e+02 +1.491500005e+02 -5.4645e-02 -3.6974e-01
2949 +4.800498346e-07 +4.800498346e-07 +1.491500005e+02 +1.491500005e+02 -5.4935e-02 -3.7021e-01
3513 +4.351117298e-07 +4.351117298e-07 +1.491500004e+02 +1.491500004e+02 -5.4629e-02 -3.6969e-01
3613 +1.977591353e-07 +1.977591353e-07 +1.491500002e+02 +1.491500002e+02 -5.5126e-02 -3.7061e-01
3631 +7.113015954e-09 +7.113015954e-09 +1.491500000e+02 +1.491500000e+02 -5.5142e-02 -3.7069e-01
6021 +0.000000000e+00 +0.000000000e+00 +1.491500000e+02 +1.491500000e+02 -5.5200e-02 -3.7080e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.246386374e+04 +2.246386374e+04 +2.146386374e+04 +2.146386374e+04 +0.0000e+00 +0.0000e+00
2 +7.753325136e+02 +7.753325136e+02 -2.246674864e+02 -2.246674864e+02 -4.3326e+00 -2.3693e+00
12 +3.338852636e+02 +3.338852636e+02 -6.661147364e+02 -6.661147364e+02 -4.3113e+00 -1.4303e+00
24 +6.166734324e+01 +6.166734324e+01 -9.383326568e+02 -9.383326568e+02 -4.2604e+00 -4.2594e-01
39 +1.199915120e+01 +1.199915120e+01 -9.880008488e+02 -9.880008488e+02 -4.7681e+00 +7.3451e-01
44 +1.029144904e+01 +1.029144904e+01 -9.897085510e+02 -9.897085510e+02 -4.6388e+00 +1.0679e+00
48 +3.428275166e+00 +3.428275166e+00 -9.965717248e+02 -9.965717248e+02 -3.9847e+00 +4.9063e-02
58 +2.313328896e+00 +2.313328896e+00 -9.976866711e+02 -9.976866711e+02 -4.3691e+00 +4.4618e-01
124 +1.617704997e+00 +1.617704997e+00 -9.983822950e+02 -9.983822950e+02 -3.5057e+00 +4.0280e-01
127 +1.330483548e+00 +1.330483548e+00 -9.986695165e+02 -9.986695165e+02 -3.8549e+00 +2.3295e-01
138 +1.722345896e-01 +1.722345896e-01 -9.998277654e+02 -9.998277654e+02 -2.9809e+00 +8.8945e-01
304 +8.326050216e-02 +8.326050216e-02 -9.999167395e+02 -9.999167395e+02 -3.1091e+00 +7.3519e-01
