% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926270080e+00 +1.926270080e+00 +8.140627008e+01 +8.140627008e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 +1.239251957e+00 +1.239251957e+00 +8.071925196e+01 +8.071925196e+01 +9.8184e-01 -4.0092e-01 -3.5467e-01
20 +2.176002787e-01 +2.176002787e-01 +7.969760028e+01 +7.969760028e+01 +4.6616e-01 -8.5767e-01 -1.0114e+00
144 +7.277067001e-02 +7.277067001e-02 +7.955277067e+01 +7.955277067e+01 +4.0090e-01 -1.1642e+00 -9.4935e-01
229 +6.504548371e-02 +6.504548371e-02 +7.954504548e+01 +7.954504548e+01 +4.9850e-02 -1.2577e+00 -8.4099e-01
255 +7.556607687e-03 +7.556607687e-03 +7.948755661e+01 +7.948755661e+01 +2.2564e-01 -1.1538e+00 -6.4148e-01
575 +2.693649506e-03 +2.693649506e-03 +7.948269365e+01 +7.948269365e+01 +2.8488e-01 -1.1221e+00 -7.4549e-01
662 +2.467346960e-03 +2.467346960e-03 +7.948246735e+01 +7.948246735e+01 +2.1190e-01 -1.1801e+00 -7.0819e-01
833 +1.232831075e-03 +1.232831075e-03 +7.948123283e+01 +7.948123283e+01 +2.7911e-01 -1.1340e+00 -7.1948e-01
888 +1.227920468e-04 +1.227920468e-04 +7.948012279e+01 +7.948012279e+01 +2.5346e-01 -1.1649e+00 -7.3153e-01
1313 +3.016455352e-06 +3.016455352e-06 +7.948000302e+01 +7.948000302e+01 +2.5390e-01 -1.1558e+00 -7.2489e-01
1656 +2.427769772e-07 +2.427769772e-07 +7.948000024e+01 +7.948000024e+01 +2.5310e-01 -1.1572e+00 -7.2394e-01
2244 +2.227834273e-08 +2.227834273e-08 +7.948000002e+01 +7.948000002e+01 +2.5271e-01 -1.1567e+00 -7.2407e-01
2597 +4.620375194e-09 +4.620375194e-09 +7.948000000e+01 +7.948000000e+01 +2.5274e-01 -1.1568e+00 -7.2402e-01
4869 +0.000000000e+00 +0.000000000e+00 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01
