% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.521515401e+03 +5.521515401e+03 +4.975015401e+03 +4.975015401e+03 +0.0000e+00 +0.0000e+00
3 +4.313736062e+03 +4.313736062e+03 +3.767236062e+03 +3.767236062e+03 +3.0999e+00 +9.2973e-01
4 +1.670336129e+03 +1.670336129e+03 +1.123836129e+03 +1.123836129e+03 +1.6050e+00 +9.2964e-01
10 +3.275149857e+00 +3.275149857e+00 -5.432248501e+02 -5.432248501e+02 -7.9809e-01 +1.2358e+00
49 +2.559257536e+00 +2.559257536e+00 -5.439407425e+02 -5.439407425e+02 +1.3430e+00 +2.6535e+00
67 +1.941520486e+00 +1.941520486e+00 -5.445584795e+02 -5.445584795e+02 +1.2801e+00 +2.9215e+00
72 +1.188918452e+00 +1.188918452e+00 -5.453110815e+02 -5.453110815e+02 +1.3523e+00 +2.9728e+00
76 +1.023635794e+00 +1.023635794e+00 -5.454763642e+02 -5.454763642e+02 +1.4176e+00 +3.0145e+00
174 +9.194754897e-01 +9.194754897e-01 -5.455805245e+02 -5.455805245e+02 +1.4261e+00 +2.9635e+00
177 +8.061950675e-01 +8.061950675e-01 -5.456938049e+02 -5.456938049e+02 +1.4261e+00 +2.9766e+00
179 +6.984119230e-01 +6.984119230e-01 -5.458015881e+02 -5.458015881e+02 +1.4501e+00 +2.9877e+00
180 +5.935785523e-01 +5.935785523e-01 -5.459064214e+02 -5.459064214e+02 +1.5173e+00 +3.0086e+00
125994 +4.354630713e-01 +4.354630713e-01 -5.460645369e+02 -5.460645369e+02 -1.9852e+00 +2.1160e+00
126032 +2.080583059e-01 +2.080583059e-01 -5.462919417e+02 -5.462919417e+02 -2.1318e+00 +2.0704e+00
126047 +8.545738653e-02 +8.545738653e-02 -5.464145426e+02 -5.464145426e+02 -2.0471e+00 +2.1223e+00
126069 +5.136455865e-02 +5.136455865e-02 -5.464486354e+02 -5.464486354e+02 -2.1271e+00 +2.0868e+00
126100 +1.518426919e-02 +1.518426919e-02 -5.464848157e+02 -5.464848157e+02 -2.1206e+00 +2.1069e+00
126171 +9.514968307e-03 +9.514968307e-03 -5.464904850e+02 -5.464904850e+02 -2.1056e+00 +2.0985e+00
126181 +3.538381711e-03 +3.538381711e-03 -5.464964616e+02 -5.464964616e+02 -2.1163e+00 +2.1011e+00
126204 +3.679944703e-04 +3.679944703e-04 -5.464996320e+02 -5.464996320e+02 -2.1031e+00 +2.1042e+00
126330 +3.722170879e-05 +3.722170879e-05 -5.464999628e+02 -5.464999628e+02 -2.1060e+00 +2.1045e+00
126366 +1.416413431e-05 +1.416413431e-05 -5.464999858e+02 -5.464999858e+02 -2.1054e+00 +2.1049e+00
126367 +9.310848554e-07 +9.310848554e-07 -5.464999991e+02 -5.464999991e+02 -2.1047e+00 +2.1048e+00
126474 +3.100336698e-07 +3.100336698e-07 -5.464999997e+02 -5.464999997e+02 -2.1049e+00 +2.1048e+00
126508 +3.643401669e-08 +3.643401669e-08 -5.465000000e+02 -5.465000000e+02 -2.1048e+00 +2.1049e+00
126588 +2.527565357e-08 +2.527565357e-08 -5.465000000e+02 -5.465000000e+02 -2.1048e+00 +2.1048e+00
126597 +3.935497261e-09 +3.935497261e-09 -5.465000000e+02 -5.465000000e+02 -2.1048e+00 +2.1048e+00
126902 +0.000000000e+00 +0.000000000e+00 -5.465000000e+02 -5.465000000e+02 -2.1048e+00 +2.1048e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.521515401e+03 +5.521515401e+03 +6.521515401e+03 +6.521515401e+03 +0.0000e+00 +0.0000e+00
2 +4.920068527e+03 +4.920068527e+03 +5.920068527e+03 +5.920068527e+03 +8.4183e-01 +2.7671e-01
6 +3.607181091e+03 +3.607181091e+03 +4.607181091e+03 +4.607181091e+03 -1.7695e+00 -2.1585e-01
13 +3.201137484e+03 +3.201137484e+03 +4.201137484e+03 +4.201137484e+03 -4.1163e+00 -5.8769e-01
15 +3.816826699e+02 +3.816826699e+02 +1.381682670e+03 +1.381682670e+03 -3.4746e+00 +7.4780e-01
26 +3.439443978e+01 +3.439443978e+01 +1.034394440e+03 +1.034394440e+03 -2.7569e+00 +4.5922e-01
34 +1.598283688e+01 +1.598283688e+01 +1.015982837e+03 +1.015982837e+03 -2.6404e+00 +5.9972e-01
41 +3.804889308e+00 +3.804889308e+00 +1.003804889e+03 +1.003804889e+03 -2.1370e+00 +8.0686e-01
43 +8.428568612e-01 +8.428568612e-01 +1.000842857e+03 +1.000842857e+03 -2.2040e+00 +9.3153e-01
86 +1.678372682e-01 +1.678372682e-01 +1.000167837e+03 +1.000167837e+03 -2.0338e+00 +2.1356e+00
99 +5.768527533e-02 +5.768527533e-02 +1.000057685e+03 +1.000057685e+03 -2.1067e+00 +2.1195e+00
125449 +2.529325181e-02 +2.529325181e-02 +1.000025293e+03 +1.000025293e+03 -2.1202e+00 +2.0922e+00
125469 +1.753726817e-02 +1.753726817e-02 +1.000017537e+03 +1.000017537e+03 -2.1006e+00 +2.1141e+00
125479 +8.382384699e-03 +8.382384699e-03 +1.000008382e+03 +1.000008382e+03 -2.0887e+00 +2.1062e+00
