% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.668714155e+01 +2.668714155e+01 +9.747141552e+00 +9.747141552e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.513060985e+01 +2.513060985e+01 +8.190609848e+00 +8.190609848e+00 -1.0611e+00 -4.3326e+00 -2.4672e+00 -2.8960e-01 -6.1090e-01
3 +1.129259652e+01 +1.129259652e+01 -5.647403481e+00 -5.647403481e+00 +1.6997e+00 +2.0289e+00 -7.8452e-01 -6.7422e-01 +1.6587e+00
9 +7.969283880e+00 +7.969283880e+00 -8.970716120e+00 -8.970716120e+00 -6.6309e-01 -4.3899e+00 -2.3451e+00 +5.4801e+00 -7.8661e-01
56 +7.654751034e+00 +7.654751034e+00 -9.285248966e+00 -9.285248966e+00 +9.9760e-01 -4.4122e+00 -1.7861e+00 +4.6888e+00 +1.2154e+00
86 +6.643612639e+00 +6.643612639e+00 -1.029638736e+01 -1.029638736e+01 +2.6227e-01 -3.6595e+00 -3.2552e+00 +4.6143e+00 +7.3090e-02
99 +5.466479099e+00 +5.466479099e+00 -1.147352090e+01 -1.147352090e+01 +4.3897e-03 -3.9690e+00 -3.1211e+00 +5.3974e+00 +2.0456e-01
334 +5.258219520e+00 +5.258219520e+00 -1.168178048e+01 -1.168178048e+01 +5.5635e-01 -4.8369e+00 -3.4830e+00 +4.9049e+00 +1.0618e+00
335 +4.758791824e+00 +4.758791824e+00 -1.218120818e+01 -1.218120818e+01 +5.6677e-01 -4.8574e+00 -3.4190e+00 +5.0157e+00 +7.7672e-01
345 +4.279233159e+00 +4.279233159e+00 -1.266076684e+01 -1.266076684e+01 +5.4293e-01 -4.7891e+00 -3.3228e+00 +5.1695e+00 +6.7308e-01
427 +4.206374882e+00 +4.206374882e+00 -1.273362512e+01 -1.273362512e+01 +6.8106e-01 -4.7306e+00 -3.4258e+00 +5.0842e+00 +8.3152e-01
455 +4.153710081e+00 +4.153710081e+00 -1.278628992e+01 -1.278628992e+01 +6.8202e-01 -4.6924e+00 -3.3173e+00 +5.1689e+00 +6.3167e-01
456 +3.775490540e+00 +3.775490540e+00 -1.316450946e+01 -1.316450946e+01 +6.1999e-01 -4.7395e+00 -3.2678e+00 +5.1476e+00 +7.2598e-01
459 +3.703137602e+00 +3.703137602e+00 -1.323686240e+01 -1.323686240e+01 +6.6798e-01 -4.7308e+00 -3.2418e+00 +5.0877e+00 +6.8890e-01
530 +3.472937680e+00 +3.472937680e+00 -1.346706232e+01 -1.346706232e+01 +6.4991e-01 -4.6924e+00 -3.2655e+00 +5.1017e+00 +6.9280e-01
532 +3.374526356e+00 +3.374526356e+00 -1.356547364e+01 -1.356547364e+01 +6.4347e-01 -4.6882e+00 -3.2505e+00 +5.1027e+00 +7.2031e-01
610 +3.244143061e+00 +3.244143061e+00 -1.369585694e+01 -1.369585694e+01 +6.6564e-01 -4.6890e+00 -3.2590e+00 +5.1033e+00 +7.2636e-01
616 +3.221032997e+00 +3.221032997e+00 -1.371896700e+01 -1.371896700e+01 +6.6733e-01 -4.6878e+00 -3.2510e+00 +5.1087e+00 +7.1874e-01
783 +3.149191115e+00 +3.149191115e+00 -1.379080889e+01 -1.379080889e+01 +6.6912e-01 -4.7180e+00 -3.2505e+00 +5.1143e+00 +7.2436e-01
63304 +2.386135710e+00 +2.386135710e+00 -1.455386429e+01 -1.455386429e+01 +2.4183e+00 +3.3365e+00 -1.9763e+00 +6.7388e-01 +8.2459e-01
125466 +2.051022094e+00 +2.051022094e+00 -1.488897791e+01 -1.488897791e+01 +3.2428e+00 +2.1076e+00 -2.0515e+00 +2.5897e+00 +1.3498e+00
125520 +1.780069179e+00 +1.780069179e+00 -1.515993082e+01 -1.515993082e+01 +4.1832e+00 +3.0025e+00 -2.5623e+00 +2.4105e+00 +1.4637e+00
125550 +1.440311371e+00 +1.440311371e+00 -1.549968863e+01 -1.549968863e+01 +3.7726e+00 +3.3943e+00 -1.5897e+00 +1.4553e+00 +1.1849e+00
