% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.291370946e+01 +8.291370946e+01 -3.791762905e+02 -3.791762905e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 +5.235499072e+01 +5.235499072e+01 -4.097350093e+02 -4.097350093e+02 +1.4379e+00 -1.0248e-02 +1.1286e+00
51 +3.419396162e+01 +3.419396162e+01 -4.278960384e+02 -4.278960384e+02 +8.8439e-01 +7.4915e-01 +1.5411e+00
59 +3.316760298e+01 +3.316760298e+01 -4.289223970e+02 -4.289223970e+02 +5.5618e-01 +1.4143e+00 +1.5382e+00
60 +2.766478987e+01 +2.766478987e+01 -4.344252101e+02 -4.344252101e+02 +3.9097e-01 +7.4823e-01 +1.2138e+00
65 +1.514550810e+01 +1.514550810e+01 -4.469444919e+02 -4.469444919e+02 +5.0173e-01 +1.5927e+00 +1.5438e+00
73 +1.320026219e+01 +1.320026219e+01 -4.488897378e+02 -4.488897378e+02 +5.0604e-01 +2.9057e+00 +2.1880e+00
79 +6.286784726e+00 +6.286784726e+00 -4.558032153e+02 -4.558032153e+02 +4.0901e-01 +1.6778e+00 +1.9079e+00
40843 +4.454886398e+00 +4.454886398e+00 -4.576351136e+02 -4.576351136e+02 +1.3433e+00 +2.3505e+00 +2.1855e+00
40981 +3.459985777e+00 +3.459985777e+00 -4.586300142e+02 -4.586300142e+02 +2.3208e+00 +1.7612e+00 +2.2435e+00
40982 +2.717370241e+00 +2.717370241e+00 -4.593726298e+02 -4.593726298e+02 +2.2537e+00 +1.7369e+00 +2.2038e+00
40983 +1.390229629e+00 +1.390229629e+00 -4.606997704e+02 -4.606997704e+02 +2.2992e+00 +1.7022e+00 +2.2123e+00
41031 +1.250087950e+00 +1.250087950e+00 -4.608399120e+02 -4.608399120e+02 +2.3164e+00 +1.7252e+00 +2.2115e+00
41047 +1.172136159e+00 +1.172136159e+00 -4.609178638e+02 -4.609178638e+02 +2.3209e+00 +1.7187e+00 +2.2097e+00
41070 +1.143738170e+00 +1.143738170e+00 -4.609462618e+02 -4.609462618e+02 +2.3342e+00 +1.7257e+00 +2.2122e+00
41091 +1.116739507e+00 +1.116739507e+00 -4.609732605e+02 -4.609732605e+02 +2.3232e+00 +1.7065e+00 +2.2086e+00
41100 +1.089345688e+00 +1.089345688e+00 -4.610006543e+02 -4.610006543e+02 +2.3205e+00 +1.7076e+00 +2.2113e+00
41106 +1.061124444e+00 +1.061124444e+00 -4.610288756e+02 -4.610288756e+02 +2.3322e+00 +1.7014e+00 +2.2089e+00
41131 +1.017650563e+00 +1.017650563e+00 -4.610723494e+02 -4.610723494e+02 +2.3299e+00 +1.7048e+00 +2.2132e+00
41176 +9.996789794e-01 +9.996789794e-01 -4.610903210e+02 -4.610903210e+02 +2.3377e+00 +1.7044e+00 +2.2124e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.513059916e+01 +7.513059916e+01 +1.527905992e+02 +1.527905992e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.888318991e+01 +4.888318991e+01 +1.265431899e+02 +1.265431899e+02 -1.5139e+00 -9.7104e-01 +4.4730e-01
8 +3.873744059e+01 +3.873744059e+01 +1.163974406e+02 +1.163974406e+02 +6.6570e-01 -1.2104e+00 +3.5077e-01
14 +1.363925324e+01 +1.363925324e+01 +9.129925324e+01 +9.129925324e+01 +2.3309e+00 -2.4652e+00 +9.8391e-01
139 +1.242050812e+01 +1.242050812e+01 +9.008050812e+01 +9.008050812e+01 +5.6606e-01 -1.4698e+00 +6.2382e-01
180 +1.105535849e+01 +1.105535849e+01 +8.871535849e+01 +8.871535849e+01 +4.2227e-01 -1.5747e+00 +1.2555e+00
221 +9.297332574e+00 +9.297332574e+00 +8.695733257e+01 +8.695733257e+01 +4.2261e-01 -1.4382e+00 +5.9810e-01
443 +9.117213004e+00 +9.117213004e+00 +8.677721300e+01 +8.677721300e+01 +4.8056e-01 -1.4562e+00 +5.8801e-01
170102 +6.291401342e+00 +6.291401342e+00 +8.395140134e+01 +8.395140134e+01 +3.7998e-01 -1.3962e+00 +1.2670e+00
170135 +6.020110324e+00 +6.020110324e+00 +8.368011032e+01 +8.368011032e+01 +3.7790e-01 -1.4348e+00 +1.2558e+00
170143 +5.724510735e+00 +5.724510735e+00 +8.338451074e+01 +8.338451074e+01 +4.5443e-01 -1.4979e+00 +1.2675e+00
170158 +5.607708027e+00 +5.607708027e+00 +8.326770803e+01 +8.326770803e+01 +4.7379e-01 -1.4685e+00 +1.2572e+00
170171 +5.339882543e+00 +5.339882543e+00 +8.299988254e+01 +8.299988254e+01 +5.0200e-01 -1.4589e+00 +1.2704e+00
170217 +5.227733173e+00 +5.227733173e+00 +8.288773317e+01 +8.288773317e+01 +4.8516e-01 -1.4465e+00 +1.2664e+00
170235 +5.077433035e+00 +5.077433035e+00 +8.273743303e+01 +8.273743303e+01 +4.6458e-01 -1.4391e+00 +1.2704e+00
170260 +5.006710797e+00 +5.006710797e+00 +8.266671080e+01 +8.266671080e+01 +4.4088e-01 -1.4619e+00 +1.2710e+00
253960 +1.482348112e+00 +1.482348112e+00 +7.914234811e+01 +7.914234811e+01 +2.3225e+00 -8.8168e-01 +1.2627e+00
253992 +1.191921875e-01 +1.191921875e-01 +7.777919219e+01 +7.777919219e+01 +2.3856e+00 -8.5086e-01 +1.2661e+00
254054 +1.046344397e-01 +1.046344397e-01 +7.776463444e+01 +7.776463444e+01 +2.3825e+00 -8.5307e-01 +1.2675e+00
254108 +8.953722910e-02 +8.953722910e-02 +7.774953723e+01 +7.774953723e+01 +2.3838e+00 -8.5336e-01 +1.2678e+00
254114 +6.151214274e-03 +6.151214274e-03 +7.766615121e+01 +7.766615121e+01 +2.3971e+00 -8.5408e-01 +1.2707e+00
254247 +5.323923314e-03 +5.323923314e-03 +7.766532392e+01 +7.766532392e+01 +2.3937e+00 -8.5564e-01 +1.2718e+00
254253 +9.243699689e-04 +9.243699689e-04 +7.766092437e+01 +7.766092437e+01 +2.3964e+00 -8.5605e-01 +1.2717e+00
254275 +7.115896640e-04 +7.115896640e-04 +7.766071159e+01 +7.766071159e+01 +2.3965e+00 -8.5574e-01 +1.2719e+00
254391 +6.986798196e-04 +6.986798196e-04 +7.766069868e+01 +7.766069868e+01 +2.3965e+00 -8.5577e-01 +1.2720e+00
254399 +3.793467175e-04 +3.793467175e-04 +7.766037935e+01 +7.766037935e+01 +2.3971e+00 -8.5603e-01 +1.2718e+00
254408 +2.005872569e-04 +2.005872569e-04 +7.766020059e+01 +7.766020059e+01 +2.3976e+00 -8.5624e-01 +1.2718e+00
254418 +1.582377945e-04 +1.582377945e-04 +7.766015824e+01 +7.766015824e+01 +2.3979e+00 -8.5619e-01 +1.2718e+00
254436 +1.358128986e-04 +1.358128986e-04 +7.766013581e+01 +7.766013581e+01 +2.3978e+00 -8.5630e-01 +1.2719e+00
254445 +4.716408681e-05 +4.716408681e-05 +7.766004716e+01 +7.766004716e+01 +2.3982e+00 -8.5614e-01 +1.2719e+00
254456 +3.652151329e-05 +3.652151329e-05 +7.766003652e+01 +7.766003652e+01 +2.3984e+00 -8.5576e-01 +1.2720e+00
254479 +3.517412249e-05 +3.517412249e-05 +7.766003517e+01 +7.766003517e+01 +2.3980e+00 -8.5601e-01 +1.2720e+00
254494 +2.749077268e-05 +2.749077268e-05 +7.766002749e+01 +7.766002749e+01 +2.3980e+00 -8.5596e-01 +1.2720e+00
254498 +2.609500758e-05 +2.609500758e-05 +7.766002610e+01 +7.766002610e+01 +2.3981e+00 -8.5596e-01 +1.2720e+00
254502 +7.340113640e-06 +7.340113640e-06 +7.766000734e+01 +7.766000734e+01 +2.3982e+00 -8.5597e-01 +1.2720e+00
254523 +5.512861748e-06 +5.512861748e-06 +7.766000551e+01 +7.766000551e+01 +2.3982e+00 -8.5600e-01 +1.2720e+00
254545 +4.711685818e-06 +4.711685818e-06 +7.766000471e+01 +7.766000471e+01 +2.3983e+00 -8.5606e-01 +1.2720e+00
254548 +4.626364230e-06 +4.626364230e-06 +7.766000463e+01 +7.766000463e+01 +2.3984e+00 -8.5601e-01 +1.2720e+00
254558 +2.614275033e-06 +2.614275033e-06 +7.766000261e+01 +7.766000261e+01 +2.3984e+00 -8.5606e-01 +1.2720e+00
254562 +2.470388978e-07 +2.470388978e-07 +7.766000025e+01 +7.766000025e+01 +2.3984e+00 -8.5601e-01 +1.2720e+00
254639 +2.026614538e-07 +2.026614538e-07 +7.766000020e+01 +7.766000020e+01 +2.3984e+00 -8.5600e-01 +1.2720e+00
254641 +1.924795185e-07 +1.924795185e-07 +7.766000019e+01 +7.766000019e+01 +2.3984e+00 -8.5599e-01 +1.2720e+00
254645 +1.261615949e-07 +1.261615949e-07 +7.766000013e+01 +7.766000013e+01 +2.3984e+00 -8.5600e-01 +1.2720e+00
254660 +2.615155381e-08 +2.615155381e-08 +7.766000003e+01 +7.766000003e+01 +2.3984e+00 -8.5600e-01 +1.2720e+00
254702 +1.199694566e-09 +1.199694566e-09 +7.766000000e+01 +7.766000000e+01 +2.3984e+00 -8.5600e-01 +1.2720e+00
255189 +0.000000000e+00 +0.000000000e+00 +7.766000000e+01 +7.766000000e+01 +2.3984e+00 -8.5600e-01 +1.2720e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.277339865e+01 +3.277339865e+01 +1.484533986e+02 +1.484533986e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 +2.674149750e+01 +2.674149750e+01 +1.424214975e+02 +1.424214975e+02 +2.1106e+00 -2.0565e-01 -3.4936e-01
33 +2.211537501e+01 +2.211537501e+01 +1.377953750e+02 +1.377953750e+02 +1.9819e-01 +6.4108e-03 -4.6337e-01
84 +2.118781489e+01 +2.118781489e+01 +1.368678149e+02 +1.368678149e+02 +2.2216e+00 -1.0147e+00 -7.0441e-02
