% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.650476606e+01 +5.650476606e+01 +1.278547661e+02 +1.278547661e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +4.816686130e+01 +4.816686130e+01 +1.195168613e+02 +1.195168613e+02 +6.5977e-01 -7.3303e-01 -1.8374e+00
4 +2.339413322e+01 +2.339413322e+01 +9.474413322e+01 +9.474413322e+01 -1.6960e+00 -2.2212e+00 -6.5820e-02
8 +1.179367460e+01 +1.179367460e+01 +8.314367460e+01 +8.314367460e+01 +5.8481e-01 +1.6094e+00 -1.4855e+00
81 +7.624346681e+00 +7.624346681e+00 +7.897434668e+01 +7.897434668e+01 +1.4560e+00 +1.5359e+00 -3.7148e+00
87 +4.303311264e+00 +4.303311264e+00 +7.565331126e+01 +7.565331126e+01 +1.1452e+00 +1.5871e+00 -2.7613e+00
785 +3.495579318e+00 +3.495579318e+00 +7.484557932e+01 +7.484557932e+01 +2.9283e+00 -5.5925e+00 -2.0227e+00
1045 +1.940775712e+00 +1.940775712e+00 +7.329077571e+01 +7.329077571e+01 +5.1543e+00 -3.5398e+00 -1.3197e+00
1196 +1.378970291e+00 +1.378970291e+00 +7.272897029e+01 +7.272897029e+01 +5.2457e+00 -3.7722e+00 -1.6884e+00
1643 +1.273829076e+00 +1.273829076e+00 +7.262382908e+01 +7.262382908e+01 +5.3094e+00 -3.8307e+00 -1.7514e+00
1759 +1.109461697e+00 +1.109461697e+00 +7.245946170e+01 +7.245946170e+01 +5.3743e+00 -3.9294e+00 -1.7368e+00
1896 +9.500954885e-01 +9.500954885e-01 +7.230009549e+01 +7.230009549e+01 +5.3808e+00 -3.9308e+00 -1.7505e+00
1918 +9.122784750e-01 +9.122784750e-01 +7.226227848e+01 +7.226227848e+01 +5.4101e+00 -3.9430e+00 -1.7281e+00
2016 +8.411826916e-01 +8.411826916e-01 +7.219118269e+01 +7.219118269e+01 +5.3791e+00 -3.9140e+00 -1.7610e+00
2257 +8.171279313e-01 +8.171279313e-01 +7.216712793e+01 +7.216712793e+01 +5.3395e+00 -3.8921e+00 -1.7429e+00
2542 +8.111980199e-01 +8.111980199e-01 +7.216119802e+01 +7.216119802e+01 +5.3971e+00 -3.9349e+00 -1.7408e+00
2568 +7.332352802e-01 +7.332352802e-01 +7.208323528e+01 +7.208323528e+01 +5.3553e+00 -3.9072e+00 -1.7773e+00
2592 +6.711345065e-01 +6.711345065e-01 +7.202113451e+01 +7.202113451e+01 +5.3078e+00 -3.8444e+00 -1.7647e+00
2611 +6.286037730e-01 +6.286037730e-01 +7.197860377e+01 +7.197860377e+01 +5.3118e+00 -3.8599e+00 -1.7604e+00
2653 +5.305104670e-01 +5.305104670e-01 +7.188051047e+01 +7.188051047e+01 +5.2935e+00 -3.8266e+00 -1.7365e+00
2851 +4.655987319e-01 +4.655987319e-01 +7.181559873e+01 +7.181559873e+01 +5.3194e+00 -3.8647e+00 -1.7648e+00
