% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.523086186e+07 +4.523086186e+07 +4.523024075e+07 +4.523024075e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +3.497232936e+07 +3.497232936e+07 +3.497170825e+07 +3.497170825e+07 -2.7399e-02 +1.0059e+00 +6.3577e-01 -1.6300e+00 -3.6906e-01 +9.2229e-01 -3.0253e-01 -1.5691e-03 -3.3291e-01 -1.6047e+00
18 +2.916912629e+07 +2.916912629e+07 +2.916850518e+07 +2.916850518e+07 +4.0056e-01 +1.9479e+00 -1.1576e-01 -1.3146e+00 +5.3023e-01 +1.8879e+00 -9.3042e-01 -9.0485e-01 +5.7380e-01 -1.4020e-01
23 +2.684043018e+07 +2.684043018e+07 +2.683980907e+07 +2.683980907e+07 -7.1172e-01 +2.2609e+00 +1.0010e-01 -3.4162e+00 +5.0925e-01 +1.2144e+00 -2.1301e-01 +4.7853e-02 -4.5660e-02 -2.2356e+00
32 +1.530035928e+07 +1.530035928e+07 +1.529973817e+07 +1.529973817e+07 -1.3833e+00 +3.1804e+00 -6.4096e-01 -2.2726e-01 +1.7621e+00 -6.0884e-01 +1.1645e+00 +9.4731e-01 +7.1960e-01 -7.4727e-01
48 +1.232265078e+07 +1.232265078e+07 +1.232202967e+07 +1.232202967e+07 -1.4804e+00 +3.5142e+00 -5.8236e-01 -1.7135e+00 +1.1113e+00 +1.1443e+00 +1.0537e+00 +8.5512e-01 +1.3922e+00 -8.2228e-01
50 +1.014903314e+07 +1.014903314e+07 +1.014841203e+07 +1.014841203e+07 -1.7798e+00 +4.5554e+00 -1.0730e+00 -6.9898e-01 +1.0076e+00 -1.0038e-01 +4.4123e-01 +2.2851e-01 +1.2060e+00 -8.7705e-02
65 +5.610284812e+06 +5.610284812e+06 +5.609663702e+06 +5.609663702e+06 -4.4902e-01 +3.9733e+00 -1.9645e+00 -3.0590e+00 +3.1650e+00 -2.9296e-01 +1.1563e+00 +3.5354e-01 +1.7520e+00 -8.7221e-02
203 +5.422791322e+06 +5.422791322e+06 +5.422170212e+06 +5.422170212e+06 -1.4450e+00 +5.6588e+00 +5.6310e-01 -4.1433e+00 +5.1882e-01 -2.3610e+00 +1.0908e+00 -1.4114e-01 +1.0490e+00 -1.2478e+00
210 +4.801310397e+06 +4.801310397e+06 +4.800689287e+06 +4.800689287e+06 -1.5813e+00 +4.1118e+00 +1.0621e-01 -2.9123e+00 +1.4327e+00 -1.7425e-01 +9.1118e-01 -2.9888e-01 +6.5477e-01 -6.6033e-01
221 +2.860216955e+06 +2.860216955e+06 +2.859595845e+06 +2.859595845e+06 -1.7157e+00 +3.6313e+00 -1.0680e+00 -2.2236e+00 +1.6371e+00 -1.2863e+00 +1.3372e+00 -1.1818e+00 +1.4192e+00 +4.3603e-01
267 +2.157145842e+06 +2.157145842e+06 +2.156524732e+06 +2.156524732e+06 -1.8998e+00 +3.4414e+00 -5.5286e-01 -3.3250e+00 +7.8142e-01 -2.3304e+00 +1.7784e+00 -5.3750e-01 +1.9795e+00 -6.8128e-01
556 +1.948977559e+06 +1.948977559e+06 +1.948356449e+06 +1.948356449e+06 -1.1319e+00 +3.7787e+00 -9.7138e-02 -4.0542e+00 -2.6447e-02 -1.7141e+00 +2.0596e+00 +3.6250e-01 +1.3278e+00 -4.4584e-01
698 +8.249123814e+05 +8.249123814e+05 +8.242912714e+05 +8.242912714e+05 -8.1785e-01 +4.0548e+00 +1.9422e-02 -4.6019e+00 -5.5991e-01 -2.1835e+00 +1.4252e+00 -9.0607e-01 +5.8512e-01 +8.2368e-02
1537 +5.669437506e+05 +5.669437506e+05 +5.663226406e+05 +5.663226406e+05 -1.5045e+00 +3.9162e+00 -1.6972e+00 -2.8276e+00 +2.4422e+00 -1.0294e+00 +1.0311e+00 -6.9263e-01 +2.0300e+00 -3.9387e-01
1581 +3.960773806e+05 +3.960773806e+05 +3.954562706e+05 +3.954562706e+05 -9.9734e-01 +3.9476e+00 -9.3404e-01 -3.6153e+00 +1.2732e+00 -1.6042e+00 +1.1609e+00 -4.6476e-01 +1.9045e+00 -2.7600e-01
1648 +3.558355816e+05 +3.558355816e+05 +3.552144716e+05 +3.552144716e+05 -1.2874e+00 +3.8013e+00 -7.0614e-01 -2.8869e+00 +7.1439e-01 -1.4757e+00 +1.0252e+00 -1.0281e+00 +1.8919e+00 -5.7728e-01
1910 +3.314135962e+05 +3.314135962e+05 +3.307924862e+05 +3.307924862e+05 -1.2443e+00 +4.2089e+00 -1.0154e+00 -3.1483e+00 +9.8305e-01 -1.5877e+00 +9.6824e-01 -7.5619e-01 +1.9998e+00 -1.0659e-01
2169 +2.944011333e+05 +2.944011333e+05 +2.937800233e+05 +2.937800233e+05 -1.0323e+00 +4.0261e+00 -3.3893e-01 -3.6541e+00 +3.8163e-01 -2.1832e+00 +1.2967e+00 -1.0341e+00 +1.4631e+00 -2.9292e-02
2173 +2.539394141e+05 +2.539394141e+05 +2.533183041e+05 +2.533183041e+05 -1.0968e+00 +4.0677e+00 -2.7048e-01 -3.1239e+00 +3.2302e-01 -1.9302e+00 +9.3164e-01 -7.0823e-01 +1.5723e+00 -3.5223e-01
2208 +1.839816937e+05 +1.839816937e+05 +1.833605837e+05 +1.833605837e+05 -1.0371e+00 +4.2444e+00 -3.6035e-01 -3.4779e+00 +3.1681e-01 -1.7136e+00 +1.4820e+00 -8.5354e-01 +1.6071e+00 -2.1619e-01
2221 +1.393456229e+05 +1.393456229e+05 +1.387245129e+05 +1.387245129e+05 -1.0266e+00 +3.9375e+00 -2.6828e-01 -3.5317e+00 -6.6414e-02 -1.8624e+00 +1.5521e+00 -7.3963e-01 +1.4019e+00 -1.1012e-01
2523 +6.018591138e+04 +6.018591138e+04 +5.956480138e+04 +5.956480138e+04 -1.0312e+00 +3.8726e+00 -2.0727e-01 -3.5427e+00 +1.1605e-01 -1.8952e+00 +1.3866e+00 -7.6673e-01 +1.1855e+00 -2.7568e-01
2975 +5.230376522e+04 +5.230376522e+04 +5.168265522e+04 +5.168265522e+04 -8.5119e-01 +4.0821e+00 +6.3616e-01 -4.0326e+00 -1.1593e+00 -2.2698e+00 +1.5417e+00 -6.9267e-01 +7.9002e-01 -3.3471e-01
3247 +4.032254638e+04 +4.032254638e+04 +3.970143638e+04 +3.970143638e+04 -1.0026e+00 +3.9867e+00 +8.9736e-02 -3.7009e+00 -3.6283e-01 -2.0117e+00 +1.1966e+00 -7.3111e-01 +1.3147e+00 -3.1932e-01
3792 +2.874978673e+04 +2.874978673e+04 +2.812867673e+04 +2.812867673e+04 -1.1192e+00 +4.0612e+00 -3.0488e-01 -3.6490e+00 +7.7430e-02 -1.9642e+00 +1.2599e+00 -7.4205e-01 +1.4172e+00 -4.8981e-01
4343 +2.236521559e+04 +2.236521559e+04 +2.174410559e+04 +2.174410559e+04 -1.1364e+00 +3.9882e+00 -3.0386e-01 -3.5252e+00 +2.2766e-01 -1.8486e+00 +1.2387e+00 -7.1808e-01 +1.2944e+00 -3.9616e-01
4404 +2.119168620e+04 +2.119168620e+04 +2.057057620e+04 +2.057057620e+04 -1.2236e+00 +3.9540e+00 -3.9312e-01 -3.4691e+00 +4.5030e-01 -1.8380e+00 +1.1483e+00 -8.2288e-01 +1.4540e+00 -4.7699e-01
4515 +1.265412965e+04 +1.265412965e+04 +1.203301965e+04 +1.203301965e+04 -1.1393e+00 +4.0045e+00 -3.9920e-01 -3.4631e+00 +4.8439e-01 -1.8117e+00 +1.2496e+00 -8.3019e-01 +1.4655e+00 -3.6652e-01
4791 +1.225494472e+04 +1.225494472e+04 +1.163383472e+04 +1.163383472e+04 -1.1076e+00 +4.0524e+00 -1.3880e-01 -3.6223e+00 +1.6466e-02 -1.9405e+00 +1.2326e+00 -7.3933e-01 +1.2979e+00 -3.3389e-01
4846 +7.736089528e+03 +7.736089528e+03 +7.114979528e+03 +7.114979528e+03 -1.0732e+00 +4.0286e+00 -2.0568e-01 -3.6286e+00 +1.3313e-01 -1.9451e+00 +1.2587e+00 -7.6481e-01 +1.3141e+00 -3.1883e-01
4952 +4.059267289e+03 +4.059267289e+03 +3.438157289e+03 +3.438157289e+03 -1.0448e+00 +3.9992e+00 -2.7251e-01 -3.6030e+00 +1.2982e-01 -1.9153e+00 +1.2392e+00 -7.9572e-01 +1.4255e+00 -3.9164e-01
5655 +3.839748159e+03 +3.839748159e+03 +3.218638159e+03 +3.218638159e+03 -1.2188e+00 +3.9977e+00 -5.3258e-01 -3.4809e+00 +5.6673e-01 -1.7437e+00 +1.1459e+00 -7.9178e-01 +1.5742e+00 -4.3503e-01
5796 +2.745383082e+03 +2.745383082e+03 +2.124273082e+03 +2.124273082e+03 -1.2146e+00 +3.9805e+00 -5.2833e-01 -3.4235e+00 +5.8413e-01 -1.7575e+00 +1.1287e+00 -7.8912e-01 +1.5806e+00 -4.3568e-01
