% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.918812790e+08 +2.918812790e+08 +2.918806579e+08 +2.918806579e+08
21 +2.774045832e+08 +2.774045832e+08 +2.774039621e+08 +2.774039621e+08
22 +2.436349655e+08 +2.436349655e+08 +2.436343444e+08 +2.436343444e+08
48 +1.980799312e+08 +1.980799312e+08 +1.980793101e+08 +1.980793101e+08
414 +1.892369700e+08 +1.892369700e+08 +1.892363489e+08 +1.892363489e+08
812 +1.774798913e+08 +1.774798913e+08 +1.774792701e+08 +1.774792701e+08
827 +1.724161209e+08 +1.724161209e+08 +1.724154998e+08 +1.724154998e+08
851 +1.430245431e+08 +1.430245431e+08 +1.430239220e+08 +1.430239220e+08
944 +1.010246811e+08 +1.010246811e+08 +1.010240600e+08 +1.010240600e+08
2713 +9.570607827e+07 +9.570607827e+07 +9.570545716e+07 +9.570545716e+07
2751 +9.354618440e+07 +9.354618440e+07 +9.354556329e+07 +9.354556329e+07
2769 +8.553554445e+07 +8.553554445e+07 +8.553492334e+07 +8.553492334e+07
2781 +7.795642732e+07 +7.795642732e+07 +7.795580621e+07 +7.795580621e+07
2804 +7.244943798e+07 +7.244943798e+07 +7.244881687e+07 +7.244881687e+07
3824 +6.787477883e+07 +6.787477883e+07 +6.787415772e+07 +6.787415772e+07
3832 +6.695128781e+07 +6.695128781e+07 +6.695066670e+07 +6.695066670e+07
3838 +6.508547636e+07 +6.508547636e+07 +6.508485525e+07 +6.508485525e+07
4780 +6.441720267e+07 +6.441720267e+07 +6.441658156e+07 +6.441658156e+07
4950 +6.155465909e+07 +6.155465909e+07 +6.155403798e+07 +6.155403798e+07
4958 +5.943542415e+07 +5.943542415e+07 +5.943480304e+07 +5.943480304e+07
4975 +5.437214850e+07 +5.437214850e+07 +5.437152739e+07 +5.437152739e+07
6326 +5.343398697e+07 +5.343398697e+07 +5.343336586e+07 +5.343336586e+07
6736 +5.039344541e+07 +5.039344541e+07 +5.039282430e+07 +5.039282430e+07
7027 +4.409429270e+07 +4.409429270e+07 +4.409367159e+07 +4.409367159e+07
7296 +4.314692494e+07 +4.314692494e+07 +4.314630383e+07 +4.314630383e+07
