% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.774068784e+01 +7.774068784e+01 +2.539068784e+01 +2.539068784e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +5.564586181e+01 +5.564586181e+01 +3.295861812e+00 +3.295861812e+00 -5.1031e+00 -6.9355e-01 +1.0958e+00 +2.3718e+00 -2.2376e-01 +2.0812e+00 -3.5361e+00 -1.4218e+00 +2.4832e-02 +2.4868e+00
11 +4.528125809e+01 +4.528125809e+01 -7.068741910e+00 -7.068741910e+00 -1.5729e-01 -1.1740e-01 -1.8629e-02 -3.8201e-01 +6.3611e-01 -3.5705e-01 -4.8057e-02 +9.3690e-01 +4.9769e-01 -1.0655e+00
13 +3.401043569e+01 +3.401043569e+01 -1.833956431e+01 -1.833956431e+01 -4.3052e-01 -4.8312e-01 +2.9754e-01 +1.2857e-01 -1.3291e+00 +2.8565e-01 -1.2929e+00 +2.7082e+00 -4.5922e-01 -2.0047e+00
14 +2.363977360e+01 +2.363977360e+01 -2.871022640e+01 -2.871022640e+01 -3.2718e-01 -1.6137e-02 +8.1466e-01 -1.0483e+00 +2.8808e+00 +1.1440e-01 -2.2228e+00 +3.5403e+00 -1.7274e-01 +3.4837e-01
19 +2.060357610e+01 +2.060357610e+01 -3.174642390e+01 -3.174642390e+01 -1.6839e+00 -9.3116e-01 +8.3524e-01 -1.1960e+00 +7.6145e-01 +9.0872e-02 -1.9108e+00 +1.6157e+00 +7.2789e-01 -6.1752e-01
24 +1.628031849e+01 +1.628031849e+01 -3.606968151e+01 -3.606968151e+01 -2.6237e+00 -1.4589e+00 -3.8913e-01 -1.1161e+00 +1.3931e+00 +5.8080e-01 -3.0677e+00 +2.4736e-01 +1.9800e+00 -1.6437e+00
32 +1.085458743e+01 +1.085458743e+01 -4.149541257e+01 -4.149541257e+01 -2.3584e+00 +1.5376e-01 +1.0165e+00 -8.0546e-01 +1.7512e+00 +2.4257e+00 -2.7504e+00 +2.8358e-01 +1.2301e+00 -8.5599e-01
46 +1.059365571e+01 +1.059365571e+01 -4.175634429e+01 -4.175634429e+01 -1.7987e+00 -5.4726e-01 +9.2388e-01 -2.1977e+00 +1.4592e+00 +1.6616e+00 -2.2823e+00 +5.3355e-01 +1.0696e+00 -5.5848e-01
53 +1.018183538e+01 +1.018183538e+01 -4.216816462e+01 -4.216816462e+01 -9.0984e-01 -2.6170e-01 +8.0859e-01 -2.5319e+00 +4.4023e-01 +2.3080e+00 -2.1440e+00 -1.1180e+00 +3.9544e-01 -2.3660e+00
