% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.694655269e+01 +6.694655269e+01 +1.077265527e+02 +1.077265527e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +6.554711854e+01 +6.554711854e+01 +1.063271185e+02 +1.063271185e+02 -8.0477e-01 +1.0011e+00 +1.6527e+00 +3.8161e-01 -7.5034e-01 +2.0015e-01 -8.3088e-01 -6.1020e-01 +4.3627e-01 +9.2251e-01
12 +5.366808816e+01 +5.366808816e+01 +9.444808816e+01 +9.444808816e+01 +5.2960e-01 +2.4290e+00 +1.1140e+00 +2.9304e+00 -1.6578e+00 -8.1671e-01 -1.2382e+00 -1.4341e+00 +4.2698e-01 +1.0432e+00
23 +5.105480258e+01 +5.105480258e+01 +9.183480258e+01 +9.183480258e+01 +1.0499e+00 +3.4630e+00 +8.4504e-01 +3.2626e+00 -1.8915e+00 -6.9813e-01 -6.7337e-01 -1.0934e+00 +1.7660e+00 +4.4535e-01
43 +4.748410460e+01 +4.748410460e+01 +8.826410460e+01 +8.826410460e+01 +2.0673e+00 +3.7983e-01 +6.8392e-01 +1.4107e+00 -1.1713e+00 -2.0630e+00 -6.0572e-01 -1.1616e+00 +1.5827e+00 +1.3577e+00
48 +3.749560178e+01 +3.749560178e+01 +7.827560178e+01 +7.827560178e+01 +8.1251e-01 +2.5030e+00 +1.3840e-01 +1.7396e+00 -5.6651e-01 -1.3099e+00 -9.7667e-02 -2.4812e+00 -1.6373e+00 +1.0720e+00
126 +3.405919568e+01 +3.405919568e+01 +7.483919568e+01 +7.483919568e+01 +1.3208e-01 +2.6327e+00 +1.2938e+00 +4.9923e+00 -1.6097e+00 +1.1235e-03 +5.3136e-01 -1.5696e+00 +3.2075e-01 +1.1094e+00
127 +2.845172923e+01 +2.845172923e+01 +6.923172923e+01 +6.923172923e+01 +5.0418e-01 +2.5601e+00 +1.1179e+00 +3.1145e+00 -2.1236e+00 -1.4342e+00 +4.8153e-01 -1.4729e+00 -1.8780e-03 -8.4225e-01
219 +2.351987193e+01 +2.351987193e+01 +6.429987193e+01 +6.429987193e+01 +2.7709e-01 +2.1000e+00 +1.0026e+00 +3.2613e+00 -2.4327e+00 +1.9380e-02 +5.5444e-01 +1.8841e-01 +5.7699e-01 +1.3670e+00
250 +2.088119359e+01 +2.088119359e+01 +6.166119359e+01 +6.166119359e+01 +5.4466e-03 +2.5884e+00 +8.4009e-01 +3.6435e+00 -1.8558e+00 +1.1198e-01 +8.0444e-01 -2.0329e+00 +1.3052e-01 +1.5276e+00
252 +1.842818970e+01 +1.842818970e+01 +5.920818970e+01 +5.920818970e+01 +7.8345e-01 +2.3181e+00 +1.2194e+00 +2.8983e+00 -1.5937e+00 +2.5400e-01 +6.7942e-01 -2.5526e+00 +1.0299e+00 -1.4803e-01
322 +1.682321678e+01 +1.682321678e+01 +5.760321678e+01 +5.760321678e+01 +1.0763e-01 +3.1408e+00 -5.4068e-01 +3.5668e+00 -1.6561e+00 -4.7929e-01 -2.6043e-01 -2.3814e+00 -1.5952e-01 +1.4114e+00
390 +1.419905052e+01 +1.419905052e+01 +5.497905052e+01 +5.497905052e+01 +5.5040e-01 +2.6857e+00 -1.6806e-01 +2.8121e+00 -1.2164e+00 -1.4531e-01 +2.7117e-01 -1.8384e+00 +2.6003e-01 +4.8867e-01
416 +1.053773985e+01 +1.053773985e+01 +5.131773985e+01 +5.131773985e+01 +2.7963e+00 +2.1383e+00 +1.2553e+00 +1.9610e+00 -1.6110e+00 -4.6487e-01 +4.4619e-01 -2.3447e+00 -4.2072e-01 +4.9230e-01
431 +7.929024373e+00 +7.929024373e+00 +4.870902437e+01 +4.870902437e+01 +3.8221e+00 +1.8622e+00 +1.0823e+00 +1.8021e+00 -9.0175e-01 -1.0272e+00 +4.4730e-01 -3.1462e+00 +6.6268e-01 -1.4803e-01
729 +7.715918994e+00 +7.715918994e+00 +4.849591899e+01 +4.849591899e+01 +2.3212e+00 +3.5919e+00 +1.5120e+00 +2.3839e+00 -1.1577e+00 -1.2013e+00 +1.8286e-01 -3.9571e+00 +1.0502e+00 -8.6280e-01
773 +7.382096548e+00 +7.382096548e+00 +4.816209655e+01 +4.816209655e+01 +2.1729e+00 +2.8179e+00 +1.4008e+00 +2.5266e+00 -1.6628e+00 -5.5861e-01 +5.3216e-01 -3.0302e+00 +1.2682e+00 -8.4180e-01
1061 +4.614276885e+00 +4.614276885e+00 +4.539427689e+01 +4.539427689e+01 +2.6388e+00 +2.4005e+00 +3.2008e-01 +2.5026e+00 -1.1969e+00 -6.4678e-01 +5.2794e-01 -2.6004e+00 +5.2283e-01 +1.0770e+00
