% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.405119605e+00 +4.405119605e+00 +1.127511961e+01 +1.127511961e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
94 +3.451986740e+00 +3.451986740e+00 +1.032198674e+01 +1.032198674e+01 +1.5975e-01 +1.0360e+00 +9.9473e-01
175 +2.878479421e+00 +2.878479421e+00 +9.748479421e+00 +9.748479421e+00 -3.5713e-01 -1.7337e+00 -1.0693e-01
633 +1.691351494e+00 +1.691351494e+00 +8.561351494e+00 +8.561351494e+00 -3.5076e+00 -5.6637e-01 +1.2734e+00
10710 +1.149601923e+00 +1.149601923e+00 +8.019601923e+00 +8.019601923e+00 +4.6393e+00 -1.6694e-01 -3.9994e+00
23238 +1.129360891e+00 +1.129360891e+00 +7.999360891e+00 +7.999360891e+00 +5.8937e+00 +5.0052e+00 +1.4482e+00
23331 +9.963836426e-01 +9.963836426e-01 +7.866383643e+00 +7.866383643e+00 +5.8927e+00 +5.0071e+00 +1.4491e+00
23523 +9.524828753e-01 +9.524828753e-01 +7.822482875e+00 +7.822482875e+00 +5.8915e+00 +5.0088e+00 +1.4501e+00
23724 +9.017749591e-01 +9.017749591e-01 +7.771774959e+00 +7.771774959e+00 +5.8928e+00 +5.0061e+00 +1.4489e+00
23968 +8.903150015e-01 +8.903150015e-01 +7.760315001e+00 +7.760315001e+00 +5.8920e+00 +5.0075e+00 +1.4497e+00
24056 +8.634240761e-01 +8.634240761e-01 +7.733424076e+00 +7.733424076e+00 +5.8921e+00 +5.0079e+00 +1.4496e+00
24130 +8.399687656e-01 +8.399687656e-01 +7.709968766e+00 +7.709968766e+00 +5.8922e+00 +5.0075e+00 +1.4495e+00
24423 +8.230804970e-01 +8.230804970e-01 +7.693080497e+00 +7.693080497e+00 +5.8923e+00 +5.0071e+00 +1.4494e+00
24456 +8.093376548e-01 +8.093376548e-01 +7.679337655e+00 +7.679337655e+00 +5.8924e+00 +5.0069e+00 +1.4493e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.295653969e+01 +1.295653969e+01 +1.296653969e+01 +1.296653969e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.062489820e+01 +1.062489820e+01 +1.063489820e+01 +1.063489820e+01 -4.7232e+00 +4.3119e+00 +2.5041e+00
15 +2.356982345e+00 +2.356982345e+00 +2.366982345e+00 +2.366982345e+00 -5.7823e+00 +5.3119e+00 +1.3639e+00
162 +4.104047239e-01 +4.104047239e-01 +4.204047239e-01 +4.204047239e-01 -4.5180e+00 -4.6177e-02 +2.0555e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.229607456e+01 +1.229607456e+01 -1.183139254e+02 -1.183139254e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +8.784978546e+00 +8.784978546e+00 -1.218250215e+02 -1.218250215e+02 -3.3523e+00 +6.1824e+00 +1.5333e+00
