% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.054960818e+01 +1.054960818e+01 +1.741960818e+01 +1.741960818e+01
16 +8.401548007e+00 +8.401548007e+00 +1.527154801e+01 +1.527154801e+01
17 +7.703487582e+00 +7.703487582e+00 +1.457348758e+01 +1.457348758e+01
739 +6.684274746e+00 +6.684274746e+00 +1.355427475e+01 +1.355427475e+01
10534 +5.519426699e+00 +5.519426699e+00 +1.238942670e+01 +1.238942670e+01
42126 +5.166412370e+00 +5.166412370e+00 +1.203641237e+01 +1.203641237e+01
50079 +4.070854900e+00 +4.070854900e+00 +1.094085490e+01 +1.094085490e+01
88932 +3.721815776e+00 +3.721815776e+00 +1.059181578e+01 +1.059181578e+01
191555 +3.354227262e+00 +3.354227262e+00 +1.022422726e+01 +1.022422726e+01
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.185308916e+01 +1.185308916e+01 +1.186308916e+01 +1.186308916e+01
3 +1.168895731e+01 +1.168895731e+01 +1.169895731e+01 +1.169895731e+01
5 +6.750708728e+00 +6.750708728e+00 +6.760708728e+00 +6.760708728e+00
8684 +6.411785766e+00 +6.411785766e+00 +6.421785766e+00 +6.421785766e+00
20266 +6.205303192e+00 +6.205303192e+00 +6.215303192e+00 +6.215303192e+00
26673 +6.109161158e+00 +6.109161158e+00 +6.119161158e+00 +6.119161158e+00
27973 +4.948271481e+00 +4.948271481e+00 +4.958271481e+00 +4.958271481e+00
46174 +4.666121248e+00 +4.666121248e+00 +4.676121248e+00 +4.676121248e+00
86780 +4.567679572e+00 +4.567679572e+00 +4.577679572e+00 +4.577679572e+00
245238 +4.276892898e+00 +4.276892898e+00 +4.286892898e+00 +4.286892898e+00
384478 +3.881290338e+00 +3.881290338e+00 +3.891290338e+00 +3.891290338e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.451380668e+01 +1.451380668e+01 -1.160961933e+02 -1.160961933e+02
2 +1.059381183e+01 +1.059381183e+01 -1.200161882e+02 -1.200161882e+02
5 +9.069330285e+00 +9.069330285e+00 -1.215406697e+02 -1.215406697e+02
18 +8.278478504e+00 +8.278478504e+00 -1.223315215e+02 -1.223315215e+02
662 +5.259733011e+00 +5.259733011e+00 -1.253502670e+02 -1.253502670e+02
2337 +4.840420323e+00 +4.840420323e+00 -1.257695797e+02 -1.257695797e+02
40498 +4.464484572e+00 +4.464484572e+00 -1.261455154e+02 -1.261455154e+02
63905 +4.276405408e+00 +4.276405408e+00 -1.263335946e+02 -1.263335946e+02
74332 +4.048652731e+00 +4.048652731e+00 -1.265613473e+02 -1.265613473e+02
358048 +3.971143946e+00 +3.971143946e+00 -1.266388561e+02 -1.266388561e+02
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.305576870e+01 +1.305576870e+01 -2.100642313e+02 -2.100642313e+02
2 +1.209130790e+01 +1.209130790e+01 -2.110286921e+02 -2.110286921e+02
17 +9.071167235e+00 +9.071167235e+00 -2.140488328e+02 -2.140488328e+02
79 +8.740456272e+00 +8.740456272e+00 -2.143795437e+02 -2.143795437e+02
748 +7.633231099e+00 +7.633231099e+00 -2.154867689e+02 -2.154867689e+02
4334 +6.567933653e+00 +6.567933653e+00 -2.165520663e+02 -2.165520663e+02
16199 +5.704301518e+00 +5.704301518e+00 -2.174156985e+02 -2.174156985e+02
24152 +4.905169046e+00 +4.905169046e+00 -2.182148310e+02 -2.182148310e+02
60910 +4.413218143e+00 +4.413218143e+00 -2.187067819e+02 -2.187067819e+02
160017 +2.986231305e+00 +2.986231305e+00 -2.201337687e+02 -2.201337687e+02
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.214614794e+01 +1.214614794e+01 -3.228385206e+01 -3.228385206e+01
6 +9.442294064e+00 +9.442294064e+00 -3.498770594e+01 -3.498770594e+01
12 +7.731212025e+00 +7.731212025e+00 -3.669878798e+01 -3.669878798e+01
45 +7.386574046e+00 +7.386574046e+00 -3.704342595e+01 -3.704342595e+01
9815 +6.858602080e+00 +6.858602080e+00 -3.757139792e+01 -3.757139792e+01
12026 +6.515967923e+00 +6.515967923e+00 -3.791403208e+01 -3.791403208e+01
13515 +6.419052692e+00 +6.419052692e+00 -3.801094731e+01 -3.801094731e+01
19161 +5.973656204e+00 +5.973656204e+00 -3.845634380e+01 -3.845634380e+01
20637 +5.848632184e+00 +5.848632184e+00 -3.858136782e+01 -3.858136782e+01
42441 +5.652851312e+00 +5.652851312e+00 -3.877714869e+01 -3.877714869e+01
44209 +4.883064156e+00 +4.883064156e+00 -3.954693584e+01 -3.954693584e+01
65529 +4.779615818e+00 +4.779615818e+00 -3.965038418e+01 -3.965038418e+01
71450 +3.844337508e+00 +3.844337508e+00 -4.058566249e+01 -4.058566249e+01
118605 +3.581203355e+00 +3.581203355e+00 -4.084879665e+01 -4.084879665e+01
% function evaluation | noise-free fitness - Fopt (-3.845400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.669869368e+01 +1.669869368e+01 -3.678413063e+02 -3.678413063e+02
5 +1.383821977e+01 +1.383821977e+01 -3.707017802e+02 -3.707017802e+02
6 +1.376529599e+01 +1.376529599e+01 -3.707747040e+02 -3.707747040e+02
7 +7.147175277e+00 +7.147175277e+00 -3.773928247e+02 -3.773928247e+02
18 +6.907816566e+00 +6.907816566e+00 -3.776321834e+02 -3.776321834e+02
25 +6.148754719e+00 +6.148754719e+00 -3.783912453e+02 -3.783912453e+02
10352 +5.866420814e+00 +5.866420814e+00 -3.786735792e+02 -3.786735792e+02
15021 +5.576841669e+00 +5.576841669e+00 -3.789631583e+02 -3.789631583e+02
29283 +4.245949801e+00 +4.245949801e+00 -3.802940502e+02 -3.802940502e+02
293977 +4.137089274e+00 +4.137089274e+00 -3.804029107e+02 -3.804029107e+02
% function evaluation | noise-free fitness - Fopt (-6.071200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.755210557e+01 +1.755210557e+01 -5.895678944e+02 -5.895678944e+02
8 +1.698999711e+01 +1.698999711e+01 -5.901300029e+02 -5.901300029e+02
11 +1.130827824e+01 +1.130827824e+01 -5.958117218e+02 -5.958117218e+02
15 +9.601458537e+00 +9.601458537e+00 -5.975185415e+02 -5.975185415e+02
46 +9.334049130e+00 +9.334049130e+00 -5.977859509e+02 -5.977859509e+02
64 +7.495777749e+00 +7.495777749e+00 -5.996242223e+02 -5.996242223e+02
2041 +7.046380770e+00 +7.046380770e+00 -6.000736192e+02 -6.000736192e+02
14332 +5.706302819e+00 +5.706302819e+00 -6.014136972e+02 -6.014136972e+02
28567 +4.604135333e+00 +4.604135333e+00 -6.025158647e+02 -6.025158647e+02
56046 +3.791767734e+00 +3.791767734e+00 -6.033282323e+02 -6.033282323e+02
244957 +3.073839490e+00 +3.073839490e+00 -6.040461605e+02 -6.040461605e+02
% function evaluation | noise-free fitness - Fopt (-2.955000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.199245673e+01 +1.199245673e+01 -1.755754327e+01 -1.755754327e+01
12 +9.977875325e+00 +9.977875325e+00 -1.957212467e+01 -1.957212467e+01
19 +9.212344942e+00 +9.212344942e+00 -2.033765506e+01 -2.033765506e+01
852 +7.769224511e+00 +7.769224511e+00 -2.178077549e+01 -2.178077549e+01
3617 +7.475928393e+00 +7.475928393e+00 -2.207407161e+01 -2.207407161e+01
6791 +7.190981534e+00 +7.190981534e+00 -2.235901847e+01 -2.235901847e+01
8300 +6.376631929e+00 +6.376631929e+00 -2.317336807e+01 -2.317336807e+01
13756 +5.823154772e+00 +5.823154772e+00 -2.372684523e+01 -2.372684523e+01
17548 +5.583401227e+00 +5.583401227e+00 -2.396659877e+01 -2.396659877e+01
24603 +5.284387742e+00 +5.284387742e+00 -2.426561226e+01 -2.426561226e+01
26690 +5.109825024e+00 +5.109825024e+00 -2.444017498e+01 -2.444017498e+01
