% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.833297738e+02 +3.833297738e+02 +1.383329774e+03 +1.383329774e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.121231120e+02 +3.121231120e+02 +1.312123112e+03 +1.312123112e+03 +1.2551e+00 +5.5223e-01 +3.9022e-02 +9.9806e-01 -1.4154e+00
5 +2.293652521e+02 +2.293652521e+02 +1.229365252e+03 +1.229365252e+03 -2.5038e+00 -2.2375e+00 +1.5908e+00 +4.9129e+00 +9.1624e-01
11 +2.063268366e+02 +2.063268366e+02 +1.206326837e+03 +1.206326837e+03 -2.7838e+00 -1.8293e+00 +1.0961e+00 +3.1114e+00 +8.9427e-01
15 +1.659661731e+02 +1.659661731e+02 +1.165966173e+03 +1.165966173e+03 -2.5214e+00 -1.0741e+00 +9.2160e-01 +3.9985e+00 +2.0335e+00
21 +1.228967353e+02 +1.228967353e+02 +1.122896735e+03 +1.122896735e+03 -2.4620e+00 -1.0258e+00 +2.7028e+00 +3.7089e+00 +2.0567e+00
31 +1.125402801e+02 +1.125402801e+02 +1.112540280e+03 +1.112540280e+03 -3.6536e+00 -1.0517e+00 +4.0744e+00 +3.0981e+00 +1.5081e+00
34 +8.208011788e+01 +8.208011788e+01 +1.082080118e+03 +1.082080118e+03 -4.5594e+00 -4.3749e-01 +4.8415e+00 +3.7743e+00 +1.1142e+00
51 +6.435741832e+01 +6.435741832e+01 +1.064357418e+03 +1.064357418e+03 -3.5744e+00 -2.4101e-02 +3.6116e+00 +2.0516e+00 +2.5570e+00
88 +5.130704643e+01 +5.130704643e+01 +1.051307046e+03 +1.051307046e+03 -2.0539e+00 +1.9013e+00 +1.6545e+00 +3.3432e+00 +3.0378e+00
106 +5.090439665e+01 +5.090439665e+01 +1.050904397e+03 +1.050904397e+03 -2.0190e+00 +3.0173e+00 +1.0665e+00 +3.7966e+00 +2.2732e+00
140 +2.623533374e+01 +2.623533374e+01 +1.026235334e+03 +1.026235334e+03 -1.3666e+00 +3.0955e+00 +2.9309e+00 +3.9975e+00 +3.1675e+00
321 +1.957152408e+01 +1.957152408e+01 +1.019571524e+03 +1.019571524e+03 -1.7323e+00 +3.8774e+00 +1.6967e+00 +3.9185e+00 +2.1155e+00
606 +1.649645877e+01 +1.649645877e+01 +1.016496459e+03 +1.016496459e+03 -2.9463e+00 +2.7633e+00 +3.1270e+00 +2.9065e+00 +3.5102e+00
1017 +1.441862042e+01 +1.441862042e+01 +1.014418620e+03 +1.014418620e+03 -4.2755e+00 +1.6844e+00 +3.7838e+00 +3.0079e+00 +3.5174e+00
1130 +1.353680820e+01 +1.353680820e+01 +1.013536808e+03 +1.013536808e+03 -3.5956e+00 +2.6498e+00 +2.9213e+00 +3.3543e+00 +3.1521e+00
3832 +1.345444801e+01 +1.345444801e+01 +1.013454448e+03 +1.013454448e+03 -3.3360e+00 +4.7304e+00 +4.1531e+00 +3.3471e+00 +1.5667e+00
4223 +1.285643249e+01 +1.285643249e+01 +1.012856432e+03 +1.012856432e+03 -3.4097e+00 +4.6984e+00 +4.1428e+00 +3.3457e+00 +1.6010e+00
4316 +1.253298035e+01 +1.253298035e+01 +1.012532980e+03 +1.012532980e+03 -3.3660e+00 +4.7211e+00 +4.1368e+00 +3.3439e+00 +1.5733e+00
4413 +1.216495547e+01 +1.216495547e+01 +1.012164955e+03 +1.012164955e+03 -3.3679e+00 +4.6773e+00 +4.1186e+00 +3.3485e+00 +1.5986e+00
4972 +1.200634647e+01 +1.200634647e+01 +1.012006346e+03 +1.012006346e+03 -3.3684e+00 +4.7025e+00 +4.1314e+00 +3.3349e+00 +1.5929e+00
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.421420674e+02 +1.421420674e+02 +2.121720674e+02 +2.121720674e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 +1.089899340e+02 +1.089899340e+02 +1.790199340e+02 +1.790199340e+02 -1.4763e+00 +2.6181e-02 -2.5505e+00 -1.2207e+00 -3.4565e+00
15 +8.571667328e+01 +8.571667328e+01 +1.557466733e+02 +1.557466733e+02 -1.9663e+00 +7.6350e-01 -1.2532e+00 -7.5156e-01 -7.0851e-01
36 +7.570490582e+01 +7.570490582e+01 +1.457349058e+02 +1.457349058e+02 -2.5304e+00 -4.4744e-01 -6.1979e-01 -1.0473e+00 -1.2371e+00
61 +7.205781966e+01 +7.205781966e+01 +1.420878197e+02 +1.420878197e+02 -2.3075e+00 -5.3075e-01 +5.1934e-02 -1.4217e+00 -2.5013e+00
85 +5.571220413e+01 +5.571220413e+01 +1.257422041e+02 +1.257422041e+02 -6.9911e-01 -1.9276e+00 -1.8912e+00 -9.3565e-01 -2.9176e+00
86 +3.466797147e+01 +3.466797147e+01 +1.046979715e+02 +1.046979715e+02 -7.9815e-01 -1.9746e+00 -2.6589e+00 -1.5558e+00 -3.3107e+00
210 +3.317801796e+01 +3.317801796e+01 +1.032080180e+02 +1.032080180e+02 -1.0239e+00 -2.7926e+00 -4.7387e+00 -1.9176e+00 +4.4822e-01
232 +2.388771852e+01 +2.388771852e+01 +9.391771852e+01 +9.391771852e+01 -7.1965e-01 -2.8473e+00 -4.4426e+00 -1.4499e+00 -4.2234e-01
501 +1.771919419e+01 +1.771919419e+01 +8.774919419e+01 +8.774919419e+01 -1.5891e+00 -2.1327e+00 -3.7927e+00 -1.0773e+00 -7.9229e-01
665 +1.704950949e+01 +1.704950949e+01 +8.707950949e+01 +8.707950949e+01 -1.1525e+00 -2.5604e+00 -4.8913e+00 -2.1212e+00 -5.8036e-01
1479 +1.132972101e+01 +1.132972101e+01 +8.135972101e+01 +8.135972101e+01 -1.1816e+00 -2.1300e+00 -4.2873e+00 -2.4808e+00 -7.6109e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.511162314e+02 +1.511162314e+02 +1.028962314e+02 +1.028962314e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.015037526e+01 +5.015037526e+01 +1.930375258e+00 +1.930375258e+00 +1.0619e+00 +3.4822e-01 -2.2518e+00 -1.9208e-02 -2.1589e+00
32 +4.575998606e+01 +4.575998606e+01 -2.460013941e+00 -2.460013941e+00 -3.3214e-01 -5.2393e-01 -3.1591e+00 -2.0703e+00 -2.5849e+00
50 +4.157301717e+01 +4.157301717e+01 -6.646982830e+00 -6.646982830e+00 -2.7014e+00 -1.0433e+00 -2.3888e+00 -6.9255e-01 -3.4813e+00
112 +3.849807600e+01 +3.849807600e+01 -9.721923996e+00 -9.721923996e+00 -1.6768e+00 -2.1936e+00 -3.5059e+00 +9.4205e-01 -1.7820e+00
134 +2.066941002e+01 +2.066941002e+01 -2.755058998e+01 -2.755058998e+01 -2.9910e+00 -1.9833e+00 -2.7934e+00 -4.7136e-02 -3.2043e+00
370 +2.002522966e+01 +2.002522966e+01 -2.819477034e+01 -2.819477034e+01 +2.4208e-02 -9.1523e-01 -2.8101e+00 +5.5191e-02 -3.1039e+00
825 +1.724922306e+01 +1.724922306e+01 -3.097077694e+01 -3.097077694e+01 -9.8586e-02 -9.5197e-01 -2.9480e+00 -3.9401e-01 -3.2738e+00
2288 +1.644245614e+01 +1.644245614e+01 -3.177754386e+01 -3.177754386e+01 -1.2268e+00 -7.4165e-01 -3.0235e+00 -5.5767e-01 -2.7942e+00
2527 +1.176871354e+01 +1.176871354e+01 -3.645128646e+01 -3.645128646e+01 -1.7744e+00 -5.3983e-01 -2.5776e+00 -1.3036e-01 -3.6727e+00
2666 +9.525747144e+00 +9.525747144e+00 -3.869425286e+01 -3.869425286e+01 -1.7078e+00 -8.7545e-01 -2.4678e+00 +6.0014e-02 -3.1598e+00
5383 +8.812399201e+00 +8.812399201e+00 -3.940760080e+01 -3.940760080e+01 -2.6531e+00 -1.6718e+00 -2.6858e+00 -5.3360e-02 -2.4767e+00
5390 +8.141798760e+00 +8.141798760e+00 -4.007820124e+01 -4.007820124e+01 -2.5819e+00 -1.6318e+00 -2.6946e+00 -3.9209e-03 -2.5601e+00
5521 +7.081063869e+00 +7.081063869e+00 -4.113893613e+01 -4.113893613e+01 -2.7743e+00 -1.6920e+00 -2.7323e+00 -1.8569e-02 -2.4749e+00
5609 +6.806957479e+00 +6.806957479e+00 -4.141304252e+01 -4.141304252e+01 -2.7291e+00 -1.6831e+00 -2.7180e+00 -2.6306e-02 -2.5087e+00
5686 +6.654080490e+00 +6.654080490e+00 -4.156591951e+01 -4.156591951e+01 -2.7069e+00 -1.6895e+00 -2.6902e+00 +2.9078e-02 -2.5541e+00
5703 +6.333238068e+00 +6.333238068e+00 -4.188676193e+01 -4.188676193e+01 -2.7057e+00 -1.6791e+00 -2.6806e+00 +7.3928e-03 -2.5671e+00
5985 +6.084260884e+00 +6.084260884e+00 -4.213573912e+01 -4.213573912e+01 -2.6991e+00 -1.6600e+00 -2.7000e+00 +1.3756e-02 -2.5374e+00
6499 +6.004080666e+00 +6.004080666e+00 -4.221591933e+01 -4.221591933e+01 -2.6671e+00 -1.6633e+00 -2.6783e+00 +1.7679e-02 -2.5717e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.434467868e+02 +1.434467868e+02 +1.689167868e+02 +1.689167868e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.129204379e+02 +1.129204379e+02 +1.383904379e+02 +1.383904379e+02 +1.1730e+00 +4.7204e-03 -2.6541e+00 -1.5313e+00 +6.1037e-01
12 +6.846163189e+01 +6.846163189e+01 +9.393163189e+01 +9.393163189e+01 +6.4625e-02 -9.2659e-01 -2.6128e+00 -2.9739e+00 -9.5282e-01
23 +6.455680688e+01 +6.455680688e+01 +9.002680688e+01 +9.002680688e+01 -9.2174e-01 -1.6994e+00 -1.5167e+00 -3.5958e+00 -1.3160e-01
41 +4.839949669e+01 +4.839949669e+01 +7.386949669e+01 +7.386949669e+01 -1.2293e+00 -9.2585e-01 -2.0500e+00 -3.6448e+00 +1.4204e+00
55 +3.611695791e+01 +3.611695791e+01 +6.158695791e+01 +6.158695791e+01 -1.7316e+00 -8.7285e-01 -2.1631e+00 -2.8273e+00 -1.0837e+00
178 +2.883376994e+01 +2.883376994e+01 +5.430376994e+01 +5.430376994e+01 -3.4167e+00 -2.2142e+00 -1.1366e+00 -1.4003e+00 -2.1338e+00
294 +2.593864467e+01 +2.593864467e+01 +5.140864467e+01 +5.140864467e+01 -4.5254e+00 -1.6745e+00 -2.1180e+00 -2.2165e+00 -1.1784e+00
383 +2.504695430e+01 +2.504695430e+01 +5.051695430e+01 +5.051695430e+01 -1.7591e+00 -1.0961e+00 -1.0040e+00 -1.7023e+00 -2.9742e+00
401 +2.374035675e+01 +2.374035675e+01 +4.921035675e+01 +4.921035675e+01 -1.3962e+00 -1.2446e+00 -7.5615e-01 -1.7975e+00 -3.1406e+00
1053 +1.217710163e+01 +1.217710163e+01 +3.764710163e+01 +3.764710163e+01 -4.2275e+00 -2.3902e+00 -7.5849e-01 -3.0074e+00 -1.4632e+00
