% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.036920862e+06 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.496847003e+05 +4.496847003e+05 +4.496297603e+05 +4.496297603e+05 -9.5922e-01 +4.5628e+00 +3.0523e+00 +1.8029e+00 +2.2046e+00
7 +3.769784398e+05 +3.769784398e+05 +3.769234998e+05 +3.769234998e+05 -1.6896e+00 +8.2066e-01 -2.7039e-01 +3.1172e-01 +6.7606e-01
13 +1.081404107e+05 +1.081404107e+05 +1.080854707e+05 +1.080854707e+05 -1.6969e+00 +1.8868e+00 -9.4497e-01 +8.7967e-01 +5.0402e-01
30 +8.950494318e+04 +8.950494318e+04 +8.945000318e+04 +8.945000318e+04 -1.9737e+00 +3.0025e+00 +9.4237e-01 +1.6304e+00 +1.3845e+00
31 +2.432604247e+04 +2.432604247e+04 +2.427110247e+04 +2.427110247e+04 -7.3867e-01 +2.6553e+00 -1.1683e+00 +1.8763e+00 +1.4572e+00
80 +2.019138817e+04 +2.019138817e+04 +2.013644817e+04 +2.013644817e+04 -1.2322e+00 +2.3170e+00 +6.6314e-02 +2.0113e+00 +1.8628e+00
94 +1.882176303e+04 +1.882176303e+04 +1.876682303e+04 +1.876682303e+04 -1.7312e+00 +1.5877e+00 +7.1754e-01 +2.4298e+00 +2.1477e+00
105 +1.035512537e+04 +1.035512537e+04 +1.030018537e+04 +1.030018537e+04 -1.5082e+00 +1.6989e+00 +5.1626e-01 +2.4129e+00 +2.4200e+00
129 +6.190112546e+03 +6.190112546e+03 +6.135172546e+03 +6.135172546e+03 -1.6432e+00 +1.2659e+00 +7.1390e-01 +2.6731e+00 +2.7685e+00
198 +5.641578819e+03 +5.641578819e+03 +5.586638819e+03 +5.586638819e+03 -2.1247e+00 +1.3143e+00 +1.2742e+00 +3.2213e+00 +2.6107e+00
227 +4.291361788e+03 +4.291361788e+03 +4.236421788e+03 +4.236421788e+03 -2.0466e+00 +8.7310e-01 +8.8084e-01 +3.2335e+00 +2.5991e+00
256 +3.467312029e+03 +3.467312029e+03 +3.412372029e+03 +3.412372029e+03 -2.3495e+00 +7.2432e-01 +1.1573e+00 +3.4799e+00 +2.5030e+00
264 +3.085119557e+03 +3.085119557e+03 +3.030179557e+03 +3.030179557e+03 -2.2642e+00 +5.2901e-01 +1.1160e+00 +3.4844e+00 +2.7488e+00
272 +3.011551807e+03 +3.011551807e+03 +2.956611807e+03 +2.956611807e+03 -2.3587e+00 +5.6284e-01 +1.2353e+00 +3.3964e+00 +2.6673e+00
284 +2.664720115e+03 +2.664720115e+03 +2.609780115e+03 +2.609780115e+03 -2.4035e+00 +5.9650e-01 +1.2898e+00 +3.4682e+00 +2.6713e+00
288 +2.513045267e+03 +2.513045267e+03 +2.458105267e+03 +2.458105267e+03 -2.3548e+00 +5.1493e-01 +1.4110e+00 +3.3802e+00 +2.8929e+00
293 +2.164483091e+03 +2.164483091e+03 +2.109543091e+03 +2.109543091e+03 -2.3031e+00 +4.8899e-01 +1.3850e+00 +3.4161e+00 +3.0563e+00
297 +2.088703062e+03 +2.088703062e+03 +2.033763062e+03 +2.033763062e+03 -2.4840e+00 +4.8257e-01 +1.4032e+00 +3.5899e+00 +2.7564e+00
358 +2.027635555e+03 +2.027635555e+03 +1.972695555e+03 +1.972695555e+03 -2.4395e+00 +4.3558e-01 +1.2820e+00 +3.5255e+00 +2.7374e+00
369 +1.799265882e+03 +1.799265882e+03 +1.744325882e+03 +1.744325882e+03 -2.5021e+00 +3.5119e-01 +1.2541e+00 +3.5839e+00 +2.6836e+00
380 +1.655325897e+03 +1.655325897e+03 +1.600385897e+03 +1.600385897e+03 -2.5028e+00 +3.3239e-01 +1.2877e+00 +3.5878e+00 +2.7256e+00
