% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.226420764e+03 +1.226420764e+03 +7.643307640e+02 +7.643307640e+02
8 +1.105103775e+03 +1.105103775e+03 +6.430137745e+02 +6.430137745e+02
2667 +1.092074341e+03 +1.092074341e+03 +6.299843407e+02 +6.299843407e+02
4466 +9.827636180e+02 +9.827636180e+02 +5.206736180e+02 +5.206736180e+02
6115 +9.744863757e+02 +9.744863757e+02 +5.123963757e+02 +5.123963757e+02
6190 +8.583319056e+02 +8.583319056e+02 +3.962419056e+02 +3.962419056e+02
6572 +8.197612313e+02 +8.197612313e+02 +3.576712313e+02 +3.576712313e+02
7511 +7.391168178e+02 +7.391168178e+02 +2.770268178e+02 +2.770268178e+02
7531 +6.214594854e+02 +6.214594854e+02 +1.593694854e+02 +1.593694854e+02
13580 +5.801846818e+02 +5.801846818e+02 +1.180946818e+02 +1.180946818e+02
15668 +4.981808360e+02 +4.981808360e+02 +3.609083598e+01 +3.609083598e+01
25897 +4.314962140e+02 +4.314962140e+02 -3.059378604e+01 -3.059378604e+01
39245 +4.221613290e+02 +4.221613290e+02 -3.992867097e+01 -3.992867097e+01
39564 +3.883175168e+02 +3.883175168e+02 -7.377248317e+01 -7.377248317e+01
41769 +3.764439348e+02 +3.764439348e+02 -8.564606517e+01 -8.564606517e+01
42951 +3.507347526e+02 +3.507347526e+02 -1.113552474e+02 -1.113552474e+02
42954 +3.152133495e+02 +3.152133495e+02 -1.468766505e+02 -1.468766505e+02
56901 +2.980210854e+02 +2.980210854e+02 -1.640689146e+02 -1.640689146e+02
56905 +2.912700480e+02 +2.912700480e+02 -1.708199520e+02 -1.708199520e+02
57015 +2.628012234e+02 +2.628012234e+02 -1.992887766e+02 -1.992887766e+02
65768 +2.484735230e+02 +2.484735230e+02 -2.136164770e+02 -2.136164770e+02
66513 +2.328784127e+02 +2.328784127e+02 -2.292115873e+02 -2.292115873e+02
66735 +2.243665558e+02 +2.243665558e+02 -2.377234442e+02 -2.377234442e+02
67765 +2.149121838e+02 +2.149121838e+02 -2.471778162e+02 -2.471778162e+02
68206 +2.062947100e+02 +2.062947100e+02 -2.557952900e+02 -2.557952900e+02
68964 +1.864830225e+02 +1.864830225e+02 -2.756069775e+02 -2.756069775e+02
71133 +1.844747697e+02 +1.844747697e+02 -2.776152303e+02 -2.776152303e+02
71224 +1.801779005e+02 +1.801779005e+02 -2.819120995e+02 -2.819120995e+02
71319 +1.777986718e+02 +1.777986718e+02 -2.842913282e+02 -2.842913282e+02
71354 +1.736816407e+02 +1.736816407e+02 -2.884083593e+02 -2.884083593e+02
71506 +1.671784411e+02 +1.671784411e+02 -2.949115589e+02 -2.949115589e+02
73780 +1.636550884e+02 +1.636550884e+02 -2.984349116e+02 -2.984349116e+02
74708 +1.520611448e+02 +1.520611448e+02 -3.100288552e+02 -3.100288552e+02
75967 +1.506822895e+02 +1.506822895e+02 -3.114077105e+02 -3.114077105e+02
76016 +1.439168155e+02 +1.439168155e+02 -3.181731845e+02 -3.181731845e+02
76285 +1.384479515e+02 +1.384479515e+02 -3.236420485e+02 -3.236420485e+02
77180 +1.363416074e+02 +1.363416074e+02 -3.257483926e+02 -3.257483926e+02
77543 +1.324434321e+02 +1.324434321e+02 -3.296465679e+02 -3.296465679e+02
77704 +1.299768138e+02 +1.299768138e+02 -3.321131862e+02 -3.321131862e+02
77728 +1.227166180e+02 +1.227166180e+02 -3.393733820e+02 -3.393733820e+02
79895 +1.191102650e+02 +1.191102650e+02 -3.429797350e+02 -3.429797350e+02
80054 +1.171832800e+02 +1.171832800e+02 -3.449067200e+02 -3.449067200e+02
80270 +1.138616849e+02 +1.138616849e+02 -3.482283151e+02 -3.482283151e+02
80494 +1.091685172e+02 +1.091685172e+02 -3.529214828e+02 -3.529214828e+02
80513 +1.052865747e+02 +1.052865747e+02 -3.568034253e+02 -3.568034253e+02
81799 +1.041906305e+02 +1.041906305e+02 -3.578993695e+02 -3.578993695e+02
81808 +1.022978128e+02 +1.022978128e+02 -3.597921872e+02 -3.597921872e+02
82456 +9.926011136e+01 +9.926011136e+01 -3.628298886e+02 -3.628298886e+02
82483 +9.634602569e+01 +9.634602569e+01 -3.657439743e+02 -3.657439743e+02
83240 +9.511793554e+01 +9.511793554e+01 -3.669720645e+02 -3.669720645e+02
83719 +9.136837659e+01 +9.136837659e+01 -3.707216234e+02 -3.707216234e+02
83744 +9.027900378e+01 +9.027900378e+01 -3.718109962e+02 -3.718109962e+02
85034 +8.809539341e+01 +8.809539341e+01 -3.739946066e+02 -3.739946066e+02
85035 +8.681095369e+01 +8.681095369e+01 -3.752790463e+02 -3.752790463e+02
87225 +8.506295377e+01 +8.506295377e+01 -3.770270462e+02 -3.770270462e+02
87462 +8.225139825e+01 +8.225139825e+01 -3.798386017e+02 -3.798386017e+02
88972 +8.058537371e+01 +8.058537371e+01 -3.815046263e+02 -3.815046263e+02
89321 +7.921278109e+01 +7.921278109e+01 -3.828772189e+02 -3.828772189e+02
89347 +7.741595244e+01 +7.741595244e+01 -3.846740476e+02 -3.846740476e+02
94762 +7.581367748e+01 +7.581367748e+01 -3.862763225e+02 -3.862763225e+02
98985 +7.398259838e+01 +7.398259838e+01 -3.881074016e+02 -3.881074016e+02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.490301739e+03 +1.490301739e+03 +1.567961739e+03 +1.567961739e+03
206 +1.345224931e+03 +1.345224931e+03 +1.422884931e+03 +1.422884931e+03
1472 +1.260726407e+03 +1.260726407e+03 +1.338386407e+03 +1.338386407e+03
2709 +1.223944125e+03 +1.223944125e+03 +1.301604125e+03 +1.301604125e+03
3229 +1.192381411e+03 +1.192381411e+03 +1.270041411e+03 +1.270041411e+03
3259 +1.145179931e+03 +1.145179931e+03 +1.222839931e+03 +1.222839931e+03
3263 +1.071600351e+03 +1.071600351e+03 +1.149260351e+03 +1.149260351e+03
5506 +9.252650983e+02 +9.252650983e+02 +1.002925098e+03 +1.002925098e+03
5739 +8.744211788e+02 +8.744211788e+02 +9.520811788e+02 +9.520811788e+02
6147 +8.531102809e+02 +8.531102809e+02 +9.307702809e+02 +9.307702809e+02
7556 +8.411811831e+02 +8.411811831e+02 +9.188411831e+02 +9.188411831e+02
7666 +7.847191158e+02 +7.847191158e+02 +8.623791158e+02 +8.623791158e+02
8810 +7.297252975e+02 +7.297252975e+02 +8.073852975e+02 +8.073852975e+02
8811 +6.785269134e+02 +6.785269134e+02 +7.561869134e+02 +7.561869134e+02
8862 +6.741758184e+02 +6.741758184e+02 +7.518358184e+02 +7.518358184e+02
12289 +6.602401249e+02 +6.602401249e+02 +7.379001249e+02 +7.379001249e+02
14442 +6.181346700e+02 +6.181346700e+02 +6.957946700e+02 +6.957946700e+02
15454 +6.053663183e+02 +6.053663183e+02 +6.830263183e+02 +6.830263183e+02
15804 +6.022272142e+02 +6.022272142e+02 +6.798872142e+02 +6.798872142e+02
15881 +5.654989169e+02 +5.654989169e+02 +6.431589169e+02 +6.431589169e+02
17025 +5.580931582e+02 +5.580931582e+02 +6.357531582e+02 +6.357531582e+02
17493 +5.413257918e+02 +5.413257918e+02 +6.189857918e+02 +6.189857918e+02
20631 +5.309013681e+02 +5.309013681e+02 +6.085613681e+02 +6.085613681e+02
20656 +4.588692281e+02 +4.588692281e+02 +5.365292281e+02 +5.365292281e+02
28640 +4.409522227e+02 +4.409522227e+02 +5.186122227e+02 +5.186122227e+02
32978 +4.335012232e+02 +4.335012232e+02 +5.111612232e+02 +5.111612232e+02
33244 +4.129102942e+02 +4.129102942e+02 +4.905702942e+02 +4.905702942e+02
45741 +3.895570688e+02 +3.895570688e+02 +4.672170688e+02 +4.672170688e+02
46473 +3.837209994e+02 +3.837209994e+02 +4.613809994e+02 +4.613809994e+02
57381 +3.739303607e+02 +3.739303607e+02 +4.515903607e+02 +4.515903607e+02
57656 +3.501550983e+02 +3.501550983e+02 +4.278150983e+02 +4.278150983e+02
61361 +3.444327853e+02 +3.444327853e+02 +4.220927853e+02 +4.220927853e+02
63097 +3.153499936e+02 +3.153499936e+02 +3.930099936e+02 +3.930099936e+02
65930 +3.061928267e+02 +3.061928267e+02 +3.838528267e+02 +3.838528267e+02
66734 +2.961187231e+02 +2.961187231e+02 +3.737787231e+02 +3.737787231e+02
66760 +2.830692369e+02 +2.830692369e+02 +3.607292369e+02 +3.607292369e+02
66888 +2.737791194e+02 +2.737791194e+02 +3.514391194e+02 +3.514391194e+02
66949 +2.604752483e+02 +2.604752483e+02 +3.381352483e+02 +3.381352483e+02
66988 +2.523700659e+02 +2.523700659e+02 +3.300300659e+02 +3.300300659e+02
67603 +2.440540551e+02 +2.440540551e+02 +3.217140551e+02 +3.217140551e+02
71014 +2.398041518e+02 +2.398041518e+02 +3.174641518e+02 +3.174641518e+02
71390 +2.086502208e+02 +2.086502208e+02 +2.863102208e+02 +2.863102208e+02
74708 +2.008904464e+02 +2.008904464e+02 +2.785504464e+02 +2.785504464e+02
74713 +1.982726072e+02 +1.982726072e+02 +2.759326072e+02 +2.759326072e+02
75079 +1.877847383e+02 +1.877847383e+02 +2.654447383e+02 +2.654447383e+02
75093 +1.830220805e+02 +1.830220805e+02 +2.606820805e+02 +2.606820805e+02
76099 +1.814724639e+02 +1.814724639e+02 +2.591324639e+02 +2.591324639e+02
76138 +1.778175195e+02 +1.778175195e+02 +2.554775195e+02 +2.554775195e+02
77379 +1.706606933e+02 +1.706606933e+02 +2.483206933e+02 +2.483206933e+02
77388 +1.644790785e+02 +1.644790785e+02 +2.421390785e+02 +2.421390785e+02
77394 +1.611723922e+02 +1.611723922e+02 +2.388323922e+02 +2.388323922e+02
77422 +1.583523108e+02 +1.583523108e+02 +2.360123108e+02 +2.360123108e+02
79079 +1.546961555e+02 +1.546961555e+02 +2.323561555e+02 +2.323561555e+02
81787 +1.497887277e+02 +1.497887277e+02 +2.274487277e+02 +2.274487277e+02
82515 +1.472831983e+02 +1.472831983e+02 +2.249431983e+02 +2.249431983e+02
82539 +1.439707732e+02 +1.439707732e+02 +2.216307732e+02 +2.216307732e+02
83157 +1.390814371e+02 +1.390814371e+02 +2.167414371e+02 +2.167414371e+02
86773 +1.374481309e+02 +1.374481309e+02 +2.151081309e+02 +2.151081309e+02
89466 +1.346266540e+02 +1.346266540e+02 +2.122866540e+02 +2.122866540e+02
90243 +1.315340499e+02 +1.315340499e+02 +2.091940499e+02 +2.091940499e+02
97373 +1.287591623e+02 +1.287591623e+02 +2.064191623e+02 +2.064191623e+02
180996 +1.248111066e+02 +1.248111066e+02 +2.024711066e+02 +2.024711066e+02
181001 +1.202981127e+02 +1.202981127e+02 +1.979581127e+02 +1.979581127e+02
181037 +1.196377717e+02 +1.196377717e+02 +1.972977717e+02 +1.972977717e+02
183154 +1.173950599e+02 +1.173950599e+02 +1.950550599e+02 +1.950550599e+02
183185 +1.127015469e+02 +1.127015469e+02 +1.903615469e+02 +1.903615469e+02
183974 +1.116056671e+02 +1.116056671e+02 +1.892656671e+02 +1.892656671e+02
183980 +1.096087399e+02 +1.096087399e+02 +1.872687399e+02 +1.872687399e+02
184073 +1.069233026e+02 +1.069233026e+02 +1.845833026e+02 +1.845833026e+02
185541 +1.034207790e+02 +1.034207790e+02 +1.810807790e+02 +1.810807790e+02
186163 +1.022119610e+02 +1.022119610e+02 +1.798719610e+02 +1.798719610e+02
186896 +9.704462227e+01 +9.704462227e+01 +1.747046223e+02 +1.747046223e+02
186900 +9.519859225e+01 +9.519859225e+01 +1.728585922e+02 +1.728585922e+02
188221 +9.174577528e+01 +9.174577528e+01 +1.694057753e+02 +1.694057753e+02
188374 +9.032564281e+01 +9.032564281e+01 +1.679856428e+02 +1.679856428e+02
188471 +8.809415960e+01 +8.809415960e+01 +1.657541596e+02 +1.657541596e+02
191184 +8.640410117e+01 +8.640410117e+01 +1.640641012e+02 +1.640641012e+02
192900 +8.510778510e+01 +8.510778510e+01 +1.627677851e+02 +1.627677851e+02
194151 +8.282501863e+01 +8.282501863e+01 +1.604850186e+02 +1.604850186e+02
194189 +8.126945627e+01 +8.126945627e+01 +1.589294563e+02 +1.589294563e+02
194210 +7.921089670e+01 +7.921089670e+01 +1.568708967e+02 +1.568708967e+02
199000 +7.760150751e+01 +7.760150751e+01 +1.552615075e+02 +1.552615075e+02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.393266783e+03 +1.393266783e+03 +1.508946783e+03 +1.508946783e+03
2534 +1.376716356e+03 +1.376716356e+03 +1.492396356e+03 +1.492396356e+03
3054 +1.329414684e+03 +1.329414684e+03 +1.445094684e+03 +1.445094684e+03
4574 +1.310661138e+03 +1.310661138e+03 +1.426341138e+03 +1.426341138e+03
4832 +1.286071327e+03 +1.286071327e+03 +1.401751327e+03 +1.401751327e+03
4885 +1.248803611e+03 +1.248803611e+03 +1.364483611e+03 +1.364483611e+03
4997 +1.179094091e+03 +1.179094091e+03 +1.294774091e+03 +1.294774091e+03
5189 +1.122018295e+03 +1.122018295e+03 +1.237698295e+03 +1.237698295e+03
5236 +1.055051055e+03 +1.055051055e+03 +1.170731055e+03 +1.170731055e+03
6137 +1.043069615e+03 +1.043069615e+03 +1.158749615e+03 +1.158749615e+03
6252 +1.019998577e+03 +1.019998577e+03 +1.135678577e+03 +1.135678577e+03
7106 +9.606677748e+02 +9.606677748e+02 +1.076347775e+03 +1.076347775e+03
7440 +9.301001290e+02 +9.301001290e+02 +1.045780129e+03 +1.045780129e+03
7453 +8.810857663e+02 +8.810857663e+02 +9.967657663e+02 +9.967657663e+02
7529 +8.365569543e+02 +8.365569543e+02 +9.522369543e+02 +9.522369543e+02
8633 +8.171728790e+02 +8.171728790e+02 +9.328528790e+02 +9.328528790e+02
8696 +7.747777677e+02 +7.747777677e+02 +8.904577677e+02 +8.904577677e+02
10343 +7.432300333e+02 +7.432300333e+02 +8.589100333e+02 +8.589100333e+02
10353 +6.716078193e+02 +6.716078193e+02 +7.872878193e+02 +7.872878193e+02
17421 +6.542645822e+02 +6.542645822e+02 +7.699445822e+02 +7.699445822e+02
17423 +6.230784254e+02 +6.230784254e+02 +7.387584254e+02 +7.387584254e+02
17425 +6.164688005e+02 +6.164688005e+02 +7.321488005e+02 +7.321488005e+02
17428 +5.592906706e+02 +5.592906706e+02 +6.749706706e+02 +6.749706706e+02
25367 +5.155797601e+02 +5.155797601e+02 +6.312597601e+02 +6.312597601e+02
26705 +5.073979563e+02 +5.073979563e+02 +6.230779563e+02 +6.230779563e+02
26986 +4.688928773e+02 +4.688928773e+02 +5.845728773e+02 +5.845728773e+02
31170 +4.410161286e+02 +4.410161286e+02 +5.566961286e+02 +5.566961286e+02
31928 +4.303322019e+02 +4.303322019e+02 +5.460122019e+02 +5.460122019e+02
35136 +3.887971539e+02 +3.887971539e+02 +5.044771539e+02 +5.044771539e+02
43227 +3.773345728e+02 +3.773345728e+02 +4.930145728e+02 +4.930145728e+02
43451 +3.553067516e+02 +3.553067516e+02 +4.709867516e+02 +4.709867516e+02
43736 +3.309985670e+02 +3.309985670e+02 +4.466785670e+02 +4.466785670e+02
55050 +3.216911434e+02 +3.216911434e+02 +4.373711434e+02 +4.373711434e+02
56912 +2.799941583e+02 +2.799941583e+02 +3.956741583e+02 +3.956741583e+02
62613 +2.612886454e+02 +2.612886454e+02 +3.769686454e+02 +3.769686454e+02
66723 +2.553648942e+02 +2.553648942e+02 +3.710448942e+02 +3.710448942e+02
67849 +2.488082105e+02 +2.488082105e+02 +3.644882105e+02 +3.644882105e+02
68332 +2.316501472e+02 +2.316501472e+02 +3.473301472e+02 +3.473301472e+02
68352 +2.218700051e+02 +2.218700051e+02 +3.375500051e+02 +3.375500051e+02
68370 +2.125015926e+02 +2.125015926e+02 +3.281815926e+02 +3.281815926e+02
68530 +1.963364725e+02 +1.963364725e+02 +3.120164725e+02 +3.120164725e+02
70242 +1.839952361e+02 +1.839952361e+02 +2.996752361e+02 +2.996752361e+02
70389 +1.733114913e+02 +1.733114913e+02 +2.889914913e+02 +2.889914913e+02
74616 +1.593944117e+02 +1.593944117e+02 +2.750744117e+02 +2.750744117e+02
74652 +1.556992356e+02 +1.556992356e+02 +2.713792356e+02 +2.713792356e+02
74872 +1.512955669e+02 +1.512955669e+02 +2.669755669e+02 +2.669755669e+02
76796 +1.474144724e+02 +1.474144724e+02 +2.630944724e+02 +2.630944724e+02
76813 +1.408622630e+02 +1.408622630e+02 +2.565422630e+02 +2.565422630e+02
77675 +1.237130003e+02 +1.237130003e+02 +2.393930003e+02 +2.393930003e+02
77684 +1.127559860e+02 +1.127559860e+02 +2.284359860e+02 +2.284359860e+02
81516 +1.103909069e+02 +1.103909069e+02 +2.260709069e+02 +2.260709069e+02
81997 +1.094764211e+02 +1.094764211e+02 +2.251564211e+02 +2.251564211e+02
83413 +1.051908293e+02 +1.051908293e+02 +2.208708293e+02 +2.208708293e+02
83527 +1.026300375e+02 +1.026300375e+02 +2.183100375e+02 +2.183100375e+02
84245 +1.002228248e+02 +1.002228248e+02 +2.159028248e+02 +2.159028248e+02
84470 +9.995368025e+01 +9.995368025e+01 +2.156336803e+02 +2.156336803e+02
86236 +9.680180817e+01 +9.680180817e+01 +2.124818082e+02 +2.124818082e+02
86320 +9.474753378e+01 +9.474753378e+01 +2.104275338e+02 +2.104275338e+02
88102 +9.309191415e+01 +9.309191415e+01 +2.087719141e+02 +2.087719141e+02
88214 +9.116258116e+01 +9.116258116e+01 +2.068425812e+02 +2.068425812e+02
91249 +8.908671509e+01 +8.908671509e+01 +2.047667151e+02 +2.047667151e+02
91935 +8.670905091e+01 +8.670905091e+01 +2.023890509e+02 +2.023890509e+02
94601 +8.492426251e+01 +8.492426251e+01 +2.006042625e+02 +2.006042625e+02
99865 +8.314150740e+01 +8.314150740e+01 +1.988215074e+02 +1.988215074e+02
389007 +8.057624151e+01 +8.057624151e+01 +1.962562415e+02 +1.962562415e+02
389143 +7.868371107e+01 +7.868371107e+01 +1.943637111e+02 +1.943637111e+02
389283 +7.585809224e+01 +7.585809224e+01 +1.915380922e+02 +1.915380922e+02
392086 +7.517273612e+01 +7.517273612e+01 +1.908527361e+02 +1.908527361e+02
392364 +7.366998332e+01 +7.366998332e+01 +1.893499833e+02 +1.893499833e+02
395086 +7.191306184e+01 +7.191306184e+01 +1.875930618e+02 +1.875930618e+02
396059 +7.031024410e+01 +7.031024410e+01 +1.859902441e+02 +1.859902441e+02
398323 +6.904967465e+01 +6.904967465e+01 +1.847296747e+02 +1.847296747e+02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
