% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.170744060e+05 +3.170744060e+05 +3.171103060e+05 +3.171103060e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +2.271072606e+05 +2.271072606e+05 +2.271431606e+05 +2.271431606e+05 +2.3675e+00 -8.7834e-01 -7.1016e-01 +6.0018e-01 -1.0473e+00 -1.2977e+00 -1.3298e+00 -5.4778e-01 +5.4337e-01 -1.0176e-01
14 +2.020057784e+05 +2.020057784e+05 +2.020416784e+05 +2.020416784e+05 +2.7754e+00 +2.2148e-01 -1.2476e+00 +1.5095e+00 +2.1024e-01 -3.9234e+00 -2.0462e+00 -2.7991e-01 +1.2353e+00 -1.4431e+00
15 +1.767657745e+05 +1.767657745e+05 +1.768016745e+05 +1.768016745e+05 +2.6824e+00 +1.4855e-01 +1.1672e+00 +2.5617e-01 -4.9534e-01 -4.9005e-01 -8.3097e-01 -1.9643e+00 +1.4229e+00 +1.5020e-01
23 +1.091984202e+05 +1.091984202e+05 +1.092343202e+05 +1.092343202e+05 +1.4018e+00 +1.3325e+00 +6.5306e-01 +7.5130e-01 +8.4204e-02 -2.1970e+00 -7.6785e-01 -1.0517e+00 +4.6099e-01 +1.1428e+00
32 +8.114426580e+04 +8.114426580e+04 +8.118016580e+04 +8.118016580e+04 +1.6291e+00 +1.8467e+00 +7.2186e-01 +6.8763e-02 +9.4169e-01 -2.0529e+00 -6.0128e-01 -6.8549e-01 -9.7518e-02 +1.5713e+00
35 +3.156062886e+04 +3.156062886e+04 +3.159652886e+04 +3.159652886e+04 +2.7595e+00 +1.7110e+00 +1.3415e+00 +1.9196e+00 -7.4709e-01 -2.7217e+00 -2.3656e+00 +3.2082e-02 -4.3474e-01 +5.8120e-01
53 +4.103962418e+03 +4.103962418e+03 +4.139862418e+03 +4.139862418e+03 +3.7704e+00 +1.7077e+00 +7.5418e-01 +2.0623e+00 -2.0412e+00 -4.0875e+00 -2.0692e+00 +4.0764e-02 -2.8243e+00 +9.7471e-01
94 +3.311648437e+03 +3.311648437e+03 +3.347548437e+03 +3.347548437e+03 +1.9321e+00 +3.1650e+00 +2.9680e+00 +5.3103e-01 -2.4753e+00 -3.1656e+00 -4.2091e+00 -3.2213e-01 -1.0989e+00 -5.9119e-01
123 +9.957164787e+01 +9.957164787e+01 +1.354716479e+02 +1.354716479e+02 +1.1988e+00 +3.0521e+00 +3.7851e+00 +1.5978e+00 +2.2413e-01 -4.0260e+00 -4.1668e+00 -3.5123e-01 -5.4830e-01 -1.4919e+00
126 +9.668164235e+01 +9.668164235e+01 +1.325816423e+02 +1.325816423e+02 -3.4135e-01 +3.5577e+00 +4.3161e+00 -1.1984e-01 -1.3287e+00 -2.5951e+00 -3.1391e+00 -6.9598e-01 -9.7759e-01 -4.8254e-01
127 +8.057561336e+01 +8.057561336e+01 +1.164756134e+02 +1.164756134e+02 +1.9988e+00 +3.2262e+00 +4.0672e+00 +6.7166e-01 -9.9025e-01 -4.5215e+00 -3.8171e+00 -6.9408e-01 -2.4636e+00 -1.5911e-01
139 +4.891731347e+01 +4.891731347e+01 +8.481731347e+01 +8.481731347e+01 +2.7027e+00 +3.5751e+00 +2.3504e+00 +2.1914e+00 -2.5604e+00 -3.4513e+00 -2.8438e+00 -1.9152e+00 -4.4024e+00 +7.0688e-01
341 +4.531492770e+01 +4.531492770e+01 +8.121492770e+01 +8.121492770e+01 +2.3119e+00 +4.5430e+00 +3.8098e+00 +1.4613e+00 +2.3964e-02 -2.6708e+00 -2.7282e+00 -3.5368e+00 -2.1530e+00 -5.6852e-01
357 +4.436633777e+01 +4.436633777e+01 +8.026633777e+01 +8.026633777e+01 +2.7977e+00 +4.6371e+00 +2.2498e+00 +5.0324e-01 +4.2538e-01 -2.2890e+00 -3.9906e+00 -3.2193e+00 -2.7702e+00 +1.3666e-01
450 +4.144021910e+01 +4.144021910e+01 +7.734021910e+01 +7.734021910e+01 +2.9269e+00 +3.4998e+00 +3.4321e+00 +3.4946e-01 -1.7153e+00 -2.8202e+00 -3.1077e+00 -3.0544e+00 -2.7054e+00 -9.0562e-01
949 +2.402765059e+01 +2.402765059e+01 +5.992765059e+01 +5.992765059e+01 +2.7973e+00 +2.2847e+00 +3.4967e+00 +2.0903e+00 -7.5038e-01 -4.1874e+00 -2.4603e+00 -1.9015e+00 -3.4128e+00 -1.3205e+00
