% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.365678814e+01 +6.365678814e+01 +1.130678814e+01 +1.130678814e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.397874101e+01 +3.397874101e+01 -1.837125899e+01 -1.837125899e+01 +4.9935e-03 -5.4786e-01 +1.4041e-01 -1.3928e+00 +6.0084e-01
3 +3.086962684e+01 +3.086962684e+01 -2.148037316e+01 -2.148037316e+01 -1.4678e+00 -1.0631e+00 -1.7483e+00 -3.9369e+00 -5.7822e-01
5 +2.538479625e+01 +2.538479625e+01 -2.696520375e+01 -2.696520375e+01 +7.7088e-01 -1.0786e+00 +6.6122e-01 -1.2181e+00 +3.1850e-01
13 +1.658928791e+01 +1.658928791e+01 -3.576071209e+01 -3.576071209e+01 -7.5726e-01 -1.9538e-01 +8.2148e-01 -2.2129e+00 +1.2188e+00
16 +1.487522106e+01 +1.487522106e+01 -3.747477894e+01 -3.747477894e+01 +2.4542e+00 -2.9577e+00 +2.7563e+00 +3.4368e-01 +3.7027e-01
25 +8.194058309e+00 +8.194058309e+00 -4.415594169e+01 -4.415594169e+01 +1.8046e+00 -1.5076e+00 +1.2405e+00 -2.3761e+00 -3.9207e-01
34 +4.824966602e+00 +4.824966602e+00 -4.752503340e+01 -4.752503340e+01 +2.8715e+00 -1.9365e+00 +2.7456e+00 -3.1310e+00 -1.7182e+00
42 +4.201552040e+00 +4.201552040e+00 -4.814844796e+01 -4.814844796e+01 +1.9528e+00 -1.6964e+00 +2.6049e+00 -3.9318e+00 -2.1054e+00
52 +2.146677520e+00 +2.146677520e+00 -5.020332248e+01 -5.020332248e+01 +5.4959e-01 -2.0215e+00 +2.3374e+00 -3.9216e+00 -1.8021e+00
62 +1.540074351e+00 +1.540074351e+00 -5.080992565e+01 -5.080992565e+01 -6.3564e-01 -2.1145e+00 +1.2377e+00 -1.8115e+00 -1.3112e+00
67 +1.436292098e+00 +1.436292098e+00 -5.091370790e+01 -5.091370790e+01 -9.5596e-01 -2.3110e+00 +2.0161e+00 -2.1145e+00 -2.4742e+00
73 +1.331798354e+00 +1.331798354e+00 -5.101820165e+01 -5.101820165e+01 +1.1595e-01 -6.6824e-01 +2.0646e+00 -2.0692e+00 -2.3255e+00
98 +1.163768885e+00 +1.163768885e+00 -5.118623112e+01 -5.118623112e+01 -3.0297e-01 -1.3193e+00 +2.1187e+00 -2.7835e+00 -2.0769e-01
184 +8.823350671e-01 +8.823350671e-01 -5.146766493e+01 -5.146766493e+01 -1.9219e-01 -1.1671e+00 +2.4003e+00 -1.3986e+00 -1.2394e+00
220 +6.613497255e-01 +6.613497255e-01 -5.168865027e+01 -5.168865027e+01 -4.9559e-01 -1.1042e+00 +2.7411e+00 -1.3855e+00 -1.1215e+00
